05_L1_t_Einspeisung;05_L1_I_Einspeisung;05_L2_t_Einspeisung;05_L2_I_Einspeisung;05_L3_t_Einspeisung;05_L3_I_Einspeisung;05_L1_t_Pruefling;05_L1_I_Pruefling;05_L2_t_Pruefling;05_L2_I_Pruefling;05_L3_t_Pruefling;05_L3_I_Pruefling;20_L1_t_Einspeisung;20_L1_I_Einspeisung;20_L2_t_Einspeisung;20_L2_I_Einspeisung;20_L3_t_Einspeisung;20_L3_I_Einspeisung;20_L1_t_Pruefling;20_L1_I_Pruefling;20_L2_t_Pruefling;20_L2_I_Pruefling;20_L3_t_Pruefling;20_L3_I_Pruefling;50_L1_t_Einspeisung;50_L1_I_Einspeisung;50_L2_t_Einspeisung;50_L2_I_Einspeisung;50_L3_t_Einspeisung;50_L3_I_Einspeisung;50_L1_t_Pruefling;50_L1_I_Pruefling;50_L2_t_Pruefling;50_L2_I_Pruefling;50_L3_t_Pruefling;50_L3_I_Pruefling;80_L1_t_Einspeisung;80_L1_I_Einspeisung;80_L2_t_Einspeisung;80_L2_I_Einspeisung;80_L3_t_Einspeisung;80_L3_I_Einspeisung;80_L1_t_Pruefling;80_L1_I_Pruefling;80_L2_t_Pruefling;80_L2_I_Pruefling;80_L3_t_Pruefling;80_L3_I_Pruefling;90_L1_t_Einspeisung;90_L1_I_Einspeisung;90_L2_t_Einspeisung;90_L2_I_Einspeisung;90_L3_t_Einspeisung;90_L3_I_Einspeisung;90_L1_t_Pruefling;90_L1_I_Pruefling;90_L2_t_Pruefling;90_L2_I_Pruefling;90_L3_t_Pruefling;90_L3_I_Pruefling;100_L1_t_Einspeisung;100_L1_I_Einspeisung;100_L2_t_Einspeisung;100_L2_I_Einspeisung;100_L3_t_Einspeisung;100_L3_I_Einspeisung;100_L1_t_Pruefling;100_L1_I_Pruefling;100_L2_t_Pruefling;100_L2_I_Pruefling;100_L3_t_Pruefling;100_L3_I_Pruefling;120_L1_t_Einspeisung;120_L1_I_Einspeisung;120_L2_t_Einspeisung;120_L2_I_Einspeisung;120_L3_t_Einspeisung;120_L3_I_Einspeisung;120_L1_t_Pruefling;120_L1_I_Pruefling;120_L2_t_Pruefling;120_L2_I_Pruefling;120_L3_t_Pruefling;120_L3_I_Pruefling
10;142.464950561523;10;126.962989807129;10;145.600967407227;10;142.663757324219;10;127.264381408691;10;146.051513671875;10;599.026550292969;10;567.684387207031;10;600.481079101563;10;598.243041992188;10;567.482299804688;10;600.764099121094;10;1500.29321289063;10;1519.36389160156;10;1511.16870117188;10;1496.92602539063;10;1517.373046875;10;1510.31518554688;10;2409.0498046875;10;2390.05712890625;10;2385.34448242188;10;2402.46630859375;10;2375.99291992188;10;2382.11669921875;10;2713.759765625;10;2701.33374023438;10;2688.5029296875;10;2704.84350585938;10;2663.3896484375;10;2685.50659179688;10;3015.8369140625;10;2998.77197265625;10;2979.78637695313;10;3004.77075195313;10;2925.00122070313;10;2976.85278320313;10;3608.1083984375;10;3614.72998046875;10;3596.37084960938;10;3539.68310546875;10;3430.37866210938;10;3581.12280273438
11;142.370849609375;11;126.877532958984;11;145.487976074219;11;142.549209594727;11;127.181335449219;11;145.932479858398;11;598.969909667969;11;567.570678710938;11;600.4287109375;11;598.123107910156;11;567.385681152344;11;600.762878417969;11;1500.46618652344;11;1519.59118652344;11;1511.30310058594;11;1497.17736816406;11;1517.74499511719;11;1510.58117675781;11;2409.44384765625;11;2386.60375976563;11;2380.2109375;11;2402.56469726563;11;2372.814453125;11;2377.88891601563;11;2712.30834960938;11;2700.79467773438;11;2687.947265625;11;2703.685546875;11;2663.5810546875;11;2685.37109375;11;3017.19653320313;11;3000.15258789063;11;2981.15502929688;11;3005.220703125;11;2925.533203125;11;2977.20166015625;11;3607.68896484375;11;3613.46801757813;11;3595.96484375;11;3539.68310546875;11;3430.37866210938;11;3581.12280273438
12;142.458541870117;12;126.982635498047;12;145.545593261719;12;142.664901733398;12;127.28067779541;12;146.012390136719;12;598.955017089844;12;567.550964355469;12;600.473754882813;12;598.123107910156;12;567.385681152344;12;600.762878417969;12;1500.08813476563;12;1519.15808105469;12;1510.85144042969;12;1496.57788085938;12;1517.33972167969;12;1510.15356445313;12;2407.65942382813;12;2384.94165039063;12;2379.36010742188;12;2401.16040039063;12;2371.69140625;12;2377.29809570313;12;2714.20849609375;12;2702.12939453125;12;2689.31811523438;12;2706.1279296875;12;2664.87231445313;12;2686.30322265625;12;3016.86865234375;12;2999.83837890625;12;2980.97241210938;12;3004.94677734375;12;2925.43432617188;12;2977.36596679688;12;3608.09448242188;12;3613.64404296875;12;3596.10375976563;12;3538.69018554688;12;3429.30151367188;12;3580.65185546875
13;142.311248779297;13;126.816764831543;13;145.325912475586;13;142.494705200195;13;127.123802185059;13;145.799209594727;13;599.150146484375;13;567.740295410156;13;600.582153320313;13;598.334594726563;13;567.576232910156;13;600.868408203125;13;1500.56213378906;13;1519.91772460938;13;1511.35925292969;13;1497.05236816406;13;1517.82788085938;13;1510.77770996094;13;2409.58276367188;13;2386.61474609375;13;2380.86206054688;13;2402.56811523438;13;2373.37133789063;13;2378.55444335938;13;2714.82934570313;13;2701.98071289063;13;2689.171875;13;2706.1962890625;13;2664.32006835938;13;2685.84326171875;13;3016.75439453125;13;2999.921875;13;2980.916015625;13;3005.19213867188;13;2925.66552734375;13;2977.70581054688;13;3608.09448242188;13;3613.64404296875;13;3596.10375976563;13;3538.43188476563;13;3429.22021484375;13;3579.88037109375
14;142.284149169922;14;126.783782958984;14;145.317749023438;14;142.489486694336;14;127.049812316895;14;145.785079956055;14;599.150146484375;14;567.740295410156;14;600.582153320313;14;598.334594726563;14;567.576232910156;14;600.868408203125;14;1500.43762207031;14;1520.24682617188;14;1511.35314941406;14;1497.10327148438;14;1518.20703125;14;1510.78369140625;14;2407.96533203125;14;2385.28735351563;14;2379.00366210938;14;2400.79345703125;14;2371.8515625;14;2376.73291015625;14;2714.275390625;14;2701.01489257813;14;2688.47924804688;14;2705.583984375;14;2663.767578125;14;2685.7255859375;14;3016.75439453125;14;2999.921875;14;2980.916015625;14;3004.09228515625;14;2925.15966796875;14;2976.7734375;14;3607.69555664063;14;3614.0205078125;14;3595.30151367188;14;3538.92407226563;14;3429.36596679688;14;3580.55419921875
15;142.216094970703;15;126.732902526855;15;145.242263793945;15;142.427337646484;15;127.010093688965;15;145.700714111328;15;598.887878417969;15;567.591613769531;15;600.306945800781;15;598.206176757813;15;567.421569824219;15;600.491149902344;15;1498.53356933594;15;1518.21411132813;15;1509.18176269531;15;1495.0087890625;15;1516.39953613281;15;1508.40856933594;15;2407.92114257813;15;2384.94165039063;15;2378.8427734375;15;2400.85083007813;15;2372.00830078125;15;2377.07592773438;15;2713.40014648438;15;2700.81298828125;15;2688.33129882813;15;2704.42236328125;15;2662.86840820313;15;2685.28076171875;15;3016.14282226563;15;2999.75805664063;15;2982.44653320313;15;3002.94604492188;15;2923.10034179688;15;2975.33984375;15;3608.14306640625;15;3614.23681640625;15;3595.36401367188;15;3539.37158203125;15;3429.77954101563;15;3579.5263671875
16;142.295043945313;16;126.855567932129;16;145.395278930664;16;142.501266479492;16;127.154174804688;16;145.849166870117;16;598.887878417969;16;567.591613769531;16;600.306945800781;16;598.022399902344;16;567.42919921875;16;600.610900878906;16;1500.17309570313;16;1520.04846191406;16;1511.04736328125;16;1496.89477539063;16;1518.111328125;16;1510.23767089844;16;2409.1982421875;16;2385.84228515625;16;2380.11010742188;16;2402.09008789063;16;2372.53051757813;16;2378.033203125;16;2713.6201171875;16;2701.45263671875;16;2688.765625;16;2705.41821289063;16;2664.56323242188;16;2686.33178710938;16;3016.14282226563;16;2999.75805664063;16;2982.44653320313;16;3004.33862304688;16;2925.52856445313;16;2979.48583984375;16;3608.19506835938;16;3613.744140625;16;3594.70043945313;16;3539.51098632813;16;3429.54858398438;16;3579.22045898438
17;142.577255249023;17;127.061935424805;17;145.615417480469;17;142.766052246094;17;127.36939239502;17;146.083190917969;17;599.135559082031;17;567.83984375;17;600.495483398438;17;598.301818847656;17;567.666320800781;17;600.778381347656;17;1498.86303710938;17;1518.58581542969;17;1509.91345214844;17;1495.4833984375;17;1516.58520507813;17;1509.20373535156;17;2406.06274414063;17;2383.462890625;17;2376.63012695313;17;2398.73217773438;17;2369.96655273438;17;2374.38208007813;17;2715.6123046875;17;2702.43969726563;17;2689.62109375;17;2707.04150390625;17;2664.56372070313;17;2686.81274414063;17;3015.55249023438;17;3003.60522460938;17;2993.46704101563;17;3005.09375;17;2930.40747070313;17;2997.05004882813;17;3608.3525390625;17;3613.29467773438;17;3594.95361328125;17;3539.482421875;17;3429.02905273438;17;3579.32006835938
18;142.49885559082;18;126.991088867188;18;145.549224853516;18;142.687561035156;18;127.295570373535;18;145.996520996094;18;599.177856445313;18;567.849975585938;18;600.562072753906;18;598.307067871094;18;567.702880859375;18;600.8388671875;18;1499.79016113281;18;1519.87939453125;18;1511.03881835938;18;1496.33337402344;18;1518.12048339844;18;1510.45727539063;18;2404.64038085938;18;2382.65649414063;18;2374.77661132813;18;2398.08911132813;18;2369.462890625;18;2372.90551757813;18;2714.85815429688;18;2701.66772460938;18;2688.89038085938;18;2706.33911132813;18;2663.96899414063;18;2686.255859375;18;3015.55249023438;18;3003.60522460938;18;2993.46704101563;18;3005.09375;18;2930.40747070313;18;2997.05004882813;18;3607.8154296875;18;3612.95385742188;18;3593.96044921875;18;3538.89575195313;18;3428.61938476563;18;3578.47802734375
19;142.597717285156;19;127.103851318359;19;145.632202148438;19;142.834945678711;19;127.394012451172;19;146.082595825195;19;599.245788574219;19;567.9912109375;19;600.756286621094;19;598.476440429688;19;567.785949707031;19;601.030578613281;19;1499.89404296875;19;1520.4482421875;19;1509.41137695313;19;1496.36389160156;19;1518.15625;19;1508.11767578125;19;2404.81176757813;19;2382.05493164063;19;2374.83666992188;19;2397.9697265625;19;2368.92944335938;19;2373.32885742188;19;2714.74658203125;19;2701.888671875;19;2689.27685546875;19;2705.74926757813;19;2664.69677734375;19;2686.35229492188;19;3018.17553710938;19;3010.91137695313;19;3015.80249023438;19;3006.38891601563;19;2932.74682617188;19;3012.74975585938;19;3607.42846679688;19;3612.61108398438;19;3593.87475585938;19;3538.8564453125;19;3428.41162109375;19;3578.74340820313
20;142.474273681641;20;127.042236328125;20;145.519805908203;20;142.658309936523;20;127.331527709961;20;145.965515136719;20;607.458923339844;20;599.954223632813;20;607.572570800781;20;606.5966796875;20;600.087463378906;20;607.982299804688;20;1494.9130859375;20;1507.99609375;20;1474.58410644531;20;1491.66479492188;20;1505.75903320313;20;1473.10375976563;20;2410.06591796875;20;2387.4169921875;20;2381.02880859375;20;2403.30444335938;20;2373.95581054688;20;2379.22241210938;20;2714.3984375;20;2702.47387695313;20;2689.53442382813;20;2705.10766601563;20;2664.57446289063;20;2686.27514648438;20;3016.44555664063;20;3008.77758789063;20;3014.27490234375;20;3006.38891601563;20;2932.74682617188;20;3012.74975585938;20;3606.8603515625;20;3611.5087890625;20;3593.82885742188;20;3537.3974609375;20;3427.107421875;20;3578.69702148438
21;142.527908325195;21;127.078323364258;21;145.589950561523;21;142.717544555664;21;127.391136169434;21;146.037826538086;21;614.285278320313;21;627.202270507813;21;614.763427734375;21;613.228820800781;21;627.064453125;21;615.163757324219;21;1494.14526367188;21;1503.85168457031;21;1468.58642578125;21;1490.91540527344;21;1501.97888183594;21;1467.75915527344;21;2410.06591796875;21;2387.4169921875;21;2381.02880859375;21;2403.30444335938;21;2373.95581054688;21;2379.22241210938;21;2712.1337890625;21;2698.64331054688;21;2686.27978515625;21;2703.88134765625;21;2661.60571289063;21;2683.9580078125;21;3010.48095703125;21;3003.73828125;21;3011.30908203125;21;2993.50927734375;21;2923.4775390625;21;3007.05883789063;21;3608.56665039063;21;3612.26684570313;21;3594.85620117188;21;3540.0693359375;21;3427.75;21;3579.28466796875
22;142.565139770508;22;127.136322021484;22;145.649398803711;22;142.774780273438;22;127.444755554199;22;146.111267089844;22;614.4375;22;627.721252441406;22;615.399169921875;22;613.5654296875;22;627.469055175781;22;615.674987792969;22;1493.75708007813;22;1503.19458007813;22;1468.28686523438;22;1490.40246582031;22;1500.97827148438;22;1467.73999023438;22;2408.62866210938;22;2386.41381835938;22;2379.57373046875;22;2401.96069335938;22;2372.77197265625;22;2377.83813476563;22;2712.5244140625;22;2699.51000976563;22;2686.33764648438;22;2703.68237304688;22;2662.20043945313;22;2683.36572265625;22;2980.23754882813;22;2992.607421875;22;3012.09204101563;22;2965.1884765625;22;2914.68286132813;22;3008.5390625;22;3604.47119140625;22;3607.33569335938;22;3590.93188476563;22;3536.10913085938;22;3424.24975585938;22;3576.37084960938
23;142.662704467773;23;127.166786193848;23;145.700439453125;23;142.864562988281;23;127.455116271973;23;146.119995117188;23;613.713623046875;23;627.037536621094;23;614.81298828125;23;612.831848144531;23;626.791015625;23;615.089782714844;23;1494.63854980469;23;1503.84692382813;23;1469.17822265625;23;1491.41662597656;23;1501.83728027344;23;1468.57531738281;23;2408.31005859375;23;2385.95190429688;23;2379.25512695313;23;2401.96069335938;23;2372.77197265625;23;2377.83813476563;23;2713.87646484375;23;2701.31860351563;23;2688.08618164063;23;2705.22583007813;23;2664.70629882813;23;2685.4736328125;23;2961.54077148438;23;2984.20629882813;23;3005.72924804688;23;2950.69189453125;23;2909.09399414063;23;3002.61743164063;23;3607.24951171875;23;3610.24291992188;23;3594.16381835938;23;3538.69775390625;23;3425.71240234375;23;3579.51318359375
24;142.469482421875;24;127.0302734375;24;145.511596679688;24;142.670608520508;24;127.331344604492;24;145.976928710938;24;614.382263183594;24;627.791625976563;24;615.2890625;24;613.533447265625;24;627.578369140625;24;615.554077148438;24;1494.21032714844;24;1503.14794921875;24;1468.95581054688;24;1490.82202148438;24;1501.26684570313;24;1468.23486328125;24;2410.51245117188;24;2388.21557617188;24;2381.083984375;24;2403.58032226563;24;2374.447265625;24;2378.7294921875;24;2714.87548828125;24;2703.77294921875;24;2689.66943359375;24;2706.04711914063;24;2666.52221679688;24;2686.865234375;24;2968.5224609375;24;2992.59716796875;24;3013.5126953125;24;2956.61303710938;24;2915.30102539063;24;3008.8759765625;24;3608.79907226563;24;3612.15087890625;24;3595.27270507813;24;3540.06787109375;24;3427.74340820313;24;3580.49536132813
25;142.526412963867;25;127.087715148926;25;145.572204589844;25;142.726684570313;25;127.36701965332;25;146.026489257813;25;614.157043457031;25;627.482971191406;25;615.121459960938;25;613.230346679688;25;627.276733398438;25;615.403015136719;25;1494.82580566406;25;1503.72192382813;25;1469.55700683594;25;1491.54992675781;25;1501.84106445313;25;1468.71008300781;25;2410.51245117188;25;2388.21557617188;25;2381.083984375;25;2403.05786132813;25;2374.39770507813;25;2378.36791992188;25;2714.44189453125;25;2702.13745117188;25;2689.95068359375;25;2703.20532226563;25;2663.83666992188;25;2686.54907226563;25;2963.73974609375;25;2988.01611328125;25;3008.37622070313;25;2952.36694335938;25;2911.73950195313;25;3004.32592773438;25;3605.35620117188;25;3608.68920898438;25;3591.78955078125;25;3534.85009765625;25;3423.19140625;25;3573.85327148438
26;142.489105224609;26;127.05485534668;26;145.525970458984;26;142.79248046875;26;127.443405151367;26;146.096801757813;26;614.170715332031;26;627.536499023438;26;615.265625;26;613.342224121094;26;627.329956054688;26;615.465148925781;26;1494.33972167969;26;1503.26794433594;26;1468.67919921875;26;1490.95385742188;26;1501.31127929688;26;1467.79956054688;26;2409.67724609375;26;2388.02758789063;26;2380.74072265625;26;2402.95971679688;26;2374.38452148438;26;2378.6162109375;26;2682.27270507813;26;2688.19702148438;26;2686.26416015625;26;2669.50170898438;26;2650.14208984375;26;2683.32275390625;26;2967.68310546875;26;2991.67431640625;26;3012.19848632813;26;2956.65600585938;26;2915.23583984375;26;3008.75219726563;26;3598.31689453125;26;3602.48046875;26;3585.52368164063;26;3531.86743164063;26;3420.77392578125;26;3571.84594726563
27;142.584564208984;27;127.138389587402;27;145.664337158203;27;142.79248046875;27;127.443405151367;27;146.096801757813;27;613.477111816406;27;626.985229492188;27;614.670166015625;27;612.597045898438;27;626.714294433594;27;614.931762695313;27;1494.33972167969;27;1503.26794433594;27;1468.67919921875;27;1490.95385742188;27;1501.31127929688;27;1467.79956054688;27;2409.40649414063;27;2386.52905273438;27;2380.27075195313;27;2402.70971679688;27;2372.87231445313;27;2378.05932617188;27;2665.32202148438;27;2682.30932617188;27;2685.16162109375;27;2656.34619140625;27;2645.763671875;27;2682.546875;27;2965.80249023438;27;2989.40258789063;27;3009.87573242188;27;2954.63427734375;27;2913.69018554688;27;3006.48510742188;27;3605.04052734375;27;3610.13256835938;27;3592.12866210938;27;3537.9892578125;27;3427.48681640625;27;3579.63134765625
28;142.478286743164;28;127.004013061523;28;145.567443847656;28;142.65754699707;28;127.31128692627;28;146.016860961914;28;613.901611328125;28;627.450012207031;28;615.001342773438;28;613.028076171875;28;627.252014160156;28;615.304077148438;28;1494.33361816406;28;1503.30407714844;28;1468.99584960938;28;1491.00280761719;28;1501.26184082031;28;1468.29125976563;28;2406.41088867188;28;2384.49267578125;28;2378.4423828125;28;2400.00048828125;28;2371.61157226563;28;2377.12231445313;28;2664.96752929688;28;2684.2333984375;28;2685.8046875;28;2656.54516601563;28;2647.94165039063;28;2683.07104492188;28;2965.14892578125;28;2988.93603515625;28;3009.59155273438;28;2952.99291992188;28;2912.294921875;28;3005.43701171875;28;3609.18310546875;28;3614.2978515625;28;3597.0390625;28;3539.27612304688;28;3429.0009765625;28;3579.77416992188
