05_L1_t_Einspeisung;05_L1_I_Einspeisung;05_L2_t_Einspeisung;05_L2_I_Einspeisung;05_L3_t_Einspeisung;05_L3_I_Einspeisung;05_L1_t_Pruefling;05_L1_I_Pruefling;05_L2_t_Pruefling;05_L2_I_Pruefling;05_L3_t_Pruefling;05_L3_I_Pruefling;20_L1_t_Einspeisung;20_L1_I_Einspeisung;20_L2_t_Einspeisung;20_L2_I_Einspeisung;20_L3_t_Einspeisung;20_L3_I_Einspeisung;20_L1_t_Pruefling;20_L1_I_Pruefling;20_L2_t_Pruefling;20_L2_I_Pruefling;20_L3_t_Pruefling;20_L3_I_Pruefling;50_L1_t_Einspeisung;50_L1_I_Einspeisung;50_L2_t_Einspeisung;50_L2_I_Einspeisung;50_L3_t_Einspeisung;50_L3_I_Einspeisung;50_L1_t_Pruefling;50_L1_I_Pruefling;50_L2_t_Pruefling;50_L2_I_Pruefling;50_L3_t_Pruefling;50_L3_I_Pruefling;80_L1_t_Einspeisung;80_L1_I_Einspeisung;80_L2_t_Einspeisung;80_L2_I_Einspeisung;80_L3_t_Einspeisung;80_L3_I_Einspeisung;80_L1_t_Pruefling;80_L1_I_Pruefling;80_L2_t_Pruefling;80_L2_I_Pruefling;80_L3_t_Pruefling;80_L3_I_Pruefling;90_L1_t_Einspeisung;90_L1_I_Einspeisung;90_L2_t_Einspeisung;90_L2_I_Einspeisung;90_L3_t_Einspeisung;90_L3_I_Einspeisung;90_L1_t_Pruefling;90_L1_I_Pruefling;90_L2_t_Pruefling;90_L2_I_Pruefling;90_L3_t_Pruefling;90_L3_I_Pruefling;100_L1_t_Einspeisung;100_L1_I_Einspeisung;100_L2_t_Einspeisung;100_L2_I_Einspeisung;100_L3_t_Einspeisung;100_L3_I_Einspeisung;100_L1_t_Pruefling;100_L1_I_Pruefling;100_L2_t_Pruefling;100_L2_I_Pruefling;100_L3_t_Pruefling;100_L3_I_Pruefling;120_L1_t_Einspeisung;120_L1_I_Einspeisung;120_L2_t_Einspeisung;120_L2_I_Einspeisung;120_L3_t_Einspeisung;120_L3_I_Einspeisung;120_L1_t_Pruefling;120_L1_I_Pruefling;120_L2_t_Pruefling;120_L2_I_Pruefling;120_L3_t_Pruefling;120_L3_I_Pruefling
435;112.766220092773;435;105.149398803711;435;129.901336669922;435;115.332626342773;435;106.282501220703;435;130.761672973633;435;613.301452636719;435;629.264343261719;435;599.256896972656;435;612.842041015625;435;629.256103515625;435;599.965881347656;435;1505.18884277344;435;1513.85266113281;435;1509.08801269531;435;1502.67224121094;435;1512.4365234375;435;1508.99450683594;435;2406.84692382813;435;2408.7197265625;435;2408.32934570313;435;2402.76733398438;435;2407.15795898438;435;2407.5625;435;2682.88818359375;435;2742.15283203125;435;2701.22192382813;435;2678.55786132813;435;2742.97094726563;435;2701.09423828125;435;3000.517578125;435;3000.7724609375;435;2996.79541015625;435;2996.74926757813;435;3009.55249023438;435;2997.7060546875;435;3600.0712890625;435;3609.77172851563;435;3600.21923828125;435;3600.27270507813;435;3647.29931640625;435;3606.35302734375
436;91.2285766601563;436;100.41748046875;436;127.134391784668;436;91.7827529907227;436;100.725799560547;436;127.656219482422;436;613.805053710938;436;629.284301757813;436;599.247863769531;436;613.284851074219;436;629.343200683594;436;599.8974609375;436;1504.671875;436;1513.22790527344;436;1508.44299316406;436;1502.09790039063;436;1511.85620117188;436;1508.45520019531;436;2404.91381835938;436;2407.08447265625;436;2406.7783203125;436;2400.88256835938;436;2405.81396484375;436;2405.96264648438;436;2679.63037109375;436;2739.2548828125;436;2697.6806640625;436;2678.55786132813;436;2742.97094726563;436;2701.09423828125;436;2997.98974609375;436;2999.10473632813;436;2994.74365234375;436;2995.111328125;436;3008.16845703125;436;2996.26611328125;436;3603.35815429688;436;3613.34106445313;436;3603.42602539063;436;3600.6767578125;436;3646.7939453125;436;3605.25073242188
437;90.3855514526367;437;100.274681091309;437;126.910827636719;437;90.7719879150391;437;100.610298156738;437;127.464347839355;437;613.534057617188;437;628.941955566406;437;598.84716796875;437;613.05322265625;437;628.859497070313;437;599.547302246094;437;1504.671875;437;1513.22790527344;437;1508.44299316406;437;1502.09790039063;437;1511.85620117188;437;1508.45520019531;437;2404.91381835938;437;2407.08447265625;437;2406.7783203125;437;2401.83325195313;437;2407.44287109375;437;2407.82592773438;437;2680.01831054688;437;2739.60400390625;437;2697.73559570313;437;2675.62353515625;437;2740.11206054688;437;2697.76684570313;437;3002.2392578125;437;3002.2783203125;437;2998.49389648438;437;2995.111328125;437;3008.16845703125;437;2996.26611328125;437;3601.29516601563;437;3612.21508789063;437;3601.5625;437;3599.62353515625;437;3647.00073242188;437;3605.57690429688
438;90.3129119873047;438;100.168014526367;438;126.804847717285;438;90.6814727783203;438;100.493934631348;438;127.299942016602;438;613.934204101563;438;629.589721679688;438;599.148559570313;438;613.501098632813;438;629.586364746094;438;599.919677734375;438;1504.76135253906;438;1513.24865722656;438;1508.27575683594;438;1502.14074707031;438;1511.68762207031;438;1508.26904296875;438;2405.302734375;438;2408.04370117188;438;2407.53564453125;438;2401.29052734375;438;2406.59497070313;438;2406.89575195313;438;2682.45385742188;438;2741.96069335938;438;2700.35083007813;438;2678.671875;438;2742.77514648438;438;2700.38891601563;438;3000.59619140625;438;3001.1796875;438;2997.95654296875;438;2996.79467773438;438;3008.75122070313;438;2997.921875;438;3604.70703125;438;3614.791015625;438;3605.46313476563;438;3599.62353515625;438;3647.00073242188;438;3605.57690429688
439;90.4705047607422;439;100.344383239746;439;127.01936340332;439;90.8320693969727;439;100.655326843262;439;127.526496887207;439;613.310241699219;439;629.079162597656;439;598.751220703125;439;612.801208496094;439;628.994079589844;439;599.367309570313;439;1505.7626953125;439;1513.96618652344;439;1509.11120605469;439;1503.13977050781;439;1512.3857421875;439;1509.32385253906;439;2406.02685546875;439;2408.33447265625;439;2408.02783203125;439;2402.013671875;439;2406.69921875;439;2407.26538085938;439;2682.5634765625;439;2742.49755859375;439;2700.82446289063;439;2678.47509765625;439;2742.93432617188;439;2700.91479492188;439;2998.99926757813;439;2999.99487304688;439;2996.65209960938;439;2995.11279296875;439;3008.59741210938;439;2997.0478515625;439;3601.31176757813;439;3610.63037109375;439;3602.62377929688;439;3599.6474609375;439;3645.67236328125;439;3606.93212890625
440;90.5029449462891;440;100.422012329102;440;127.111465454102;440;90.8704299926758;440;100.743927001953;440;127.63321685791;440;613.915283203125;440;629.607421875;440;599.376892089844;440;613.369445800781;440;629.654663085938;440;600.216003417969;440;1505.77758789063;440;1513.95092773438;440;1509.23498535156;440;1503.10827636719;440;1512.48962402344;440;1509.16918945313;440;2406.25732421875;440;2407.72875976563;440;2407.69750976563;440;2402.12255859375;440;2406.3837890625;440;2407.22485351563;440;2682.79443359375;440;2742.5732421875;440;2700.92407226563;440;2679.07788085938;440;2743.01123046875;440;2700.84423828125;440;2998.63134765625;440;2999.86401367188;440;2996.166015625;440;2994.45849609375;440;3008.14038085938;440;2996.29443359375;440;3604.10327148438;440;3613.5595703125;440;3605.810546875;440;3601.013671875;440;3647.14990234375;440;3608.24926757813
441;90.5121459960938;441;100.447151184082;441;127.158424377441;441;90.8931045532227;441;100.774604797363;441;127.671203613281;441;613.076171875;441;628.654602050781;441;598.5029296875;441;612.690856933594;441;628.7109375;441;599.267578125;441;1505.06652832031;441;1513.50402832031;441;1509.00463867188;441;1502.47741699219;441;1511.97045898438;441;1509.00720214844;441;2405.658203125;441;2409.2470703125;441;2407.68774414063;441;2401.6201171875;441;2407.76025390625;441;2406.95874023438;441;2704.5595703125;441;2745.21215820313;441;2698.72314453125;441;2702.89916992188;441;2746.67529296875;441;2698.56860351563;441;2998.30004882813;441;2998.76440429688;441;2994.17700195313;441;2994.26806640625;441;3006.900390625;441;2994.54467773438;441;3602.24877929688;441;3611.8779296875;441;3603.59326171875;441;3599.28100585938;441;3645.60522460938;441;3606.201171875
442;90.629264831543;442;100.444137573242;442;127.175491333008;442;90.9207611083984;442;100.776794433594;442;127.673873901367;442;613.489379882813;442;629.085327148438;442;599.06201171875;442;612.920959472656;442;629.021362304688;442;599.735595703125;442;1505.91381835938;442;1514.80920410156;442;1510.59411621094;442;1503.25866699219;442;1513.33178710938;442;1510.5478515625;442;2404.90844726563;442;2408.6279296875;442;2406.517578125;442;2400.73095703125;442;2407.0625;442;2405.68286132813;442;2725.41967773438;442;2755.080078125;442;2702.6015625;442;2721.98364257813;442;2756.64624023438;442;2702.77197265625;442;3000.34228515625;442;2999.40234375;442;2994.96850585938;442;2996.818359375;442;3008.52587890625;442;2995.966796875;442;3598.38818359375;442;3608.1611328125;442;3599.83349609375;442;3596.0751953125;442;3642.41235351563;442;3603.24609375
443;118.272201538086;443;105.682594299316;443;130.893020629883;443;117.036827087402;443;105.649307250977;443;131.168594360352;443;613.750061035156;443;629.654663085938;443;599.4775390625;443;613.293762207031;443;629.627624511719;443;600.226318359375;443;1504.482421875;443;1512.71533203125;443;1508.3232421875;443;1502.04797363281;443;1511.34204101563;443;1508.291015625;443;2402.44140625;443;2405.69921875;443;2403.73168945313;443;2398.37451171875;443;2404.20263671875;443;2403.0244140625;443;2730.80151367188;443;2760.65063476563;443;2706.07470703125;443;2727.01245117188;443;2761.7646484375;443;2705.5380859375;443;3002.14453125;443;3000.09716796875;443;2996.38598632813;443;2997.59375;443;3007.79443359375;443;2996.6416015625;443;3605.54467773438;443;3614.97534179688;443;3606.974609375;443;3603.31225585938;443;3649.53369140625;443;3610.32421875
444;132.639846801758;444;109.855339050293;444;132.921585083008;444;132.888107299805;444;110.166244506836;444;133.4384765625;444;608.188598632813;444;627.045349121094;444;598.64892578125;444;608.722534179688;444;627.379577636719;444;599.424072265625;444;1506.61169433594;444;1514.7548828125;444;1510.57885742188;444;1504.07177734375;444;1513.24255371094;444;1510.44055175781;444;2406.14697265625;444;2409.81982421875;444;2407.8642578125;444;2402.16845703125;444;2408.40649414063;444;2407.20654296875;444;2731.59545898438;444;2761.45825195313;444;2706.22998046875;444;2727.53344726563;444;2763.060546875;444;2706.23193359375;444;3000.78247070313;444;2999.6337890625;444;2995.68017578125;444;2997.25415039063;444;3007.92724609375;444;2996.70727539063;444;3603.220703125;444;3612.33178710938;444;3604.12646484375;444;3601.15844726563;444;3645.70141601563;444;3606.95776367188
445;133.080825805664;445;110.069961547852;445;133.064437866211;445;133.411209106445;445;110.37223815918;445;133.592498779297;445;574.114624023438;445;614.8115234375;445;595.453247070313;445;574.838439941406;445;615.235961914063;445;596.3837890625;445;1506.29211425781;445;1514.27673339844;445;1509.91369628906;445;1503.67736816406;445;1512.80920410156;445;1509.86083984375;445;2404.9033203125;445;2409.19970703125;445;2407.33251953125;445;2400.96215820313;445;2407.6787109375;445;2406.50463867188;445;2728.09448242188;445;2740.73754882813;445;2699.22216796875;445;2722.70239257813;445;2738.67919921875;445;2697.65625;445;2997.94287109375;445;2997.88916015625;445;2993.7529296875;445;2993.01928710938;445;3005.35327148438;445;2993.75659179688;445;3606.30224609375;445;3615.3857421875;445;3606.70874023438;445;3603.42553710938;445;3649.44946289063;445;3609.52978515625
446;134.402221679688;446;114.543251037598;446;142.66162109375;446;134.545028686523;446;114.04109954834;446;141.552017211914;446;563.40625;446;611.443298339844;446;594.077514648438;446;562.968383789063;446;611.416625976563;446;594.70458984375;446;1506.45861816406;446;1514.51416015625;446;1510.3388671875;446;1503.90588378906;446;1512.99157714844;446;1510.18627929688;446;2400.25830078125;446;2404.88891601563;446;2402.966796875;446;2396.18530273438;446;2403.29614257813;446;2402.1435546875;446;2712.90698242188;446;2697.51440429688;446;2686.10278320313;446;2707.9990234375;446;2697.8662109375;446;2686.21826171875;446;2996.62939453125;446;2995.2587890625;446;2991.3994140625;446;2993.00854492188;446;3003.220703125;446;2992.1982421875;446;3603.41870117188;446;3612.39477539063;446;3603.48706054688;446;3601.46166992188;446;3646.62451171875;446;3607.40307617188
447;138.65251159668;447;126.643135070801;447;168.013168334961;447;138.986282348633;447;126.84651184082;447;168.362289428711;447;563.350036621094;447;611.798767089844;447;593.870422363281;447;562.968566894531;447;611.816772460938;447;594.615600585938;447;1505.90649414063;447;1513.83435058594;447;1509.64221191406;447;1503.36755371094;447;1512.43029785156;447;1509.67163085938;447;2407.15893554688;447;2410.28515625;447;2408.33251953125;447;2403.2431640625;447;2408.90844726563;447;2407.75756835938;447;2712.76196289063;447;2695.03735351563;447;2687.46875;447;2708.23974609375;447;2695.98120117188;447;2687.09643554688;447;2996.28295898438;447;2995.22778320313;447;2991.6669921875;447;2992.55590820313;447;3003.78686523438;447;2992.8310546875;447;3605.84887695313;447;3614.84375;447;3606.72729492188;447;3602.54150390625;447;3648.54345703125;447;3609.26977539063
448;138.817474365234;448;127.171104431152;448;169.293655395508;448;139.170700073242;448;127.484184265137;448;169.859832763672;448;563.515014648438;448;611.946350097656;448;594.01611328125;448;562.744140625;448;611.456115722656;448;594.230041503906;448;1505.59436035156;448;1513.40405273438;448;1509.32861328125;448;1502.96398925781;448;1511.97717285156;448;1509.27844238281;448;2406.88208007813;448;2409.42333984375;448;2407.71899414063;448;2402.81787109375;448;2407.91015625;448;2407.02563476563;448;2715.74536132813;448;2697.69018554688;448;2690.91088867188;448;2711.50903320313;448;2698.529296875;448;2690.85620117188;448;2999.4228515625;448;2998.9873046875;448;2995.0224609375;448;2995.81298828125;448;3006.74267578125;448;2995.21020507813;448;3603.74682617188;448;3612.94897460938;448;3606.03100585938;448;3601.83203125;448;3647.10107421875;448;3609.47973632813
449;138.861129760742;449;127.176643371582;449;169.297744750977;449;139.21061706543;449;127.517478942871;449;169.9052734375;449;563.166198730469;449;611.401794433594;449;593.623596191406;449;562.744140625;449;611.456115722656;449;594.230041503906;449;1505.26611328125;449;1512.89404296875;449;1508.71862792969;449;1502.80322265625;449;1511.55688476563;449;1508.71716308594;449;2406.572265625;449;2409.72729492188;449;2407.50610351563;449;2402.51977539063;449;2407.97998046875;449;2406.8955078125;449;2715.01953125;449;2697.06030273438;449;2691.38110351563;449;2710.92724609375;449;2698.03295898438;449;2691.49609375;449;2990.94262695313;449;2991.72485351563;449;2987.22216796875;449;2986.68310546875;449;2998.7216796875;449;2986.76879882813;449;3602.67065429688;449;3611.44384765625;449;3604.69555664063;449;3599.07275390625;449;3644.94213867188;449;3606.33129882813
450;138.753356933594;450;127.05411529541;450;169.166427612305;450;139.105880737305;450;127.38452911377;450;169.718658447266;450;562.833129882813;450;611.254150390625;450;593.266235351563;450;562.516296386719;450;611.302185058594;450;594.049865722656;450;1501.748046875;450;1509.90759277344;450;1505.4130859375;450;1499.11767578125;450;1508.25463867188;450;1505.32397460938;450;2406.29345703125;450;2409.74560546875;450;2407.31298828125;450;2402.08764648438;450;2408.31762695313;450;2406.68920898438;450;2713.78784179688;450;2695.9482421875;450;2690.98754882813;450;2709.64672851563;450;2696.47021484375;450;2690.63305664063;450;2998.23876953125;450;2998.06030273438;450;2993.6494140625;450;2995.32788085938;450;3007.73217773438;450;2995.23046875;450;3601.6806640625;450;3611.30541992188;450;3604.001953125;450;3599.47705078125;450;3645.71215820313;450;3607.00244140625
451;138.825393676758;451;127.064758300781;451;169.186889648438;451;139.169876098633;451;127.387535095215;451;169.756622314453;451;562.833129882813;451;611.254150390625;451;593.266235351563;451;562.516296386719;451;611.302185058594;451;594.049865722656;451;1504.48547363281;451;1512.40185546875;451;1508.0419921875;451;1501.84362792969;451;1510.90869140625;451;1508.01135253906;451;2405.52465820313;451;2407.0341796875;451;2406.4453125;451;2401.654296875;451;2405.505859375;451;2405.6650390625;451;2716.20263671875;451;2698.00268554688;451;2692.1728515625;451;2712.1953125;451;2698.97631835938;451;2692.54638671875;451;3000.419921875;451;2999.43896484375;451;2995.29077148438;451;2996.51391601563;451;3008.255859375;451;2996.00341796875;451;3599.29541015625;451;3607.71923828125;451;3600.69409179688;451;3596.61694335938;451;3642.0087890625;451;3603.45947265625
452;138.782119750977;452;127.091835021973;452;169.144577026367;452;139.150039672852;452;127.424789428711;452;169.759719848633;452;563.584106445313;452;611.971862792969;452;594.164245605469;452;563.233520507813;452;611.991882324219;452;594.852478027344;452;1504.55114746094;452;1512.34350585938;452;1508.0322265625;452;1501.947265625;452;1510.88256835938;452;1508.24523925781;452;2407.08642578125;452;2407.9794921875;452;2407.24877929688;452;2403.01147460938;452;2406.55249023438;452;2406.44921875;452;2718.08056640625;452;2699.95483398438;452;2693.76000976563;452;2714.03369140625;452;2700.73120117188;452;2693.56787109375;452;2997.63842773438;452;2996.7158203125;452;2992.37182617188;452;2992.9921875;452;3004.31323242188;452;2992.27734375;452;3595.60986328125;452;3605.55346679688;452;3597.61474609375;452;3592.20556640625;452;3636.5322265625;452;3598.4873046875
453;138.679168701172;453;126.987548828125;453;169.067413330078;453;139.235015869141;453;127.523696899414;453;169.95100402832;453;563.584106445313;453;611.971862792969;453;594.164245605469;453;563.412780761719;453;612.188537597656;453;594.998779296875;453;1503.02185058594;453;1511.09631347656;453;1506.66186523438;453;1500.19165039063;453;1509.58142089844;453;1506.68286132813;453;2404.07592773438;453;2406.94848632813;453;2404.98168945313;453;2399.97192382813;453;2405.3720703125;453;2404.29809570313;453;2714.09375;453;2696.791015625;453;2691.033203125;453;2709.93579101563;453;2697.3193359375;453;2690.25805664063;453;2998.62670898438;453;2999.71142578125;453;2994.39868164063;453;2996.09838867188;453;3008.28149414063;453;2995.51831054688;453;3595.60986328125;453;3605.55346679688;453;3597.61474609375;453;3594.15405273438;453;3639.89135742188;453;3600.9443359375
