05_L1_t_Einspeisung;05_L1_I_Einspeisung;05_L2_t_Einspeisung;05_L2_I_Einspeisung;05_L3_t_Einspeisung;05_L3_I_Einspeisung;05_L1_t_Pruefling;05_L1_I_Pruefling;05_L2_t_Pruefling;05_L2_I_Pruefling;05_L3_t_Pruefling;05_L3_I_Pruefling;20_L1_t_Einspeisung;20_L1_I_Einspeisung;20_L2_t_Einspeisung;20_L2_I_Einspeisung;20_L3_t_Einspeisung;20_L3_I_Einspeisung;20_L1_t_Pruefling;20_L1_I_Pruefling;20_L2_t_Pruefling;20_L2_I_Pruefling;20_L3_t_Pruefling;20_L3_I_Pruefling;50_L1_t_Einspeisung;50_L1_I_Einspeisung;50_L2_t_Einspeisung;50_L2_I_Einspeisung;50_L3_t_Einspeisung;50_L3_I_Einspeisung;50_L1_t_Pruefling;50_L1_I_Pruefling;50_L2_t_Pruefling;50_L2_I_Pruefling;50_L3_t_Pruefling;50_L3_I_Pruefling;80_L1_t_Einspeisung;80_L1_I_Einspeisung;80_L2_t_Einspeisung;80_L2_I_Einspeisung;80_L3_t_Einspeisung;80_L3_I_Einspeisung;80_L1_t_Pruefling;80_L1_I_Pruefling;80_L2_t_Pruefling;80_L2_I_Pruefling;80_L3_t_Pruefling;80_L3_I_Pruefling;90_L1_t_Einspeisung;90_L1_I_Einspeisung;90_L2_t_Einspeisung;90_L2_I_Einspeisung;90_L3_t_Einspeisung;90_L3_I_Einspeisung;90_L1_t_Pruefling;90_L1_I_Pruefling;90_L2_t_Pruefling;90_L2_I_Pruefling;90_L3_t_Pruefling;90_L3_I_Pruefling;100_L1_t_Einspeisung;100_L1_I_Einspeisung;100_L2_t_Einspeisung;100_L2_I_Einspeisung;100_L3_t_Einspeisung;100_L3_I_Einspeisung;100_L1_t_Pruefling;100_L1_I_Pruefling;100_L2_t_Pruefling;100_L2_I_Pruefling;100_L3_t_Pruefling;100_L3_I_Pruefling;120_L1_t_Einspeisung;120_L1_I_Einspeisung;120_L2_t_Einspeisung;120_L2_I_Einspeisung;120_L3_t_Einspeisung;120_L3_I_Einspeisung;120_L1_t_Pruefling;120_L1_I_Pruefling;120_L2_t_Pruefling;120_L2_I_Pruefling;120_L3_t_Pruefling;120_L3_I_Pruefling
10;168.406448364258;10;158.352416992188;10;149.692535400391;10;166.870040893555;10;158.494003295898;10;150.144104003906;10;610.967346191406;10;604.823669433594;10;578.857604980469;10;615.90771484375;10;618.964294433594;10;579.008361816406;10;1464.6396484375;10;1506.0869140625;10;1506.552734375;10;1447.86206054688;10;1489.67346191406;10;1506.11901855469;10;2401.59448242188;10;2406.1552734375;10;2392.97924804688;10;2393.12158203125;10;2387.46166992188;10;2389.7265625;10;2676.96215820313;10;2712.54077148438;10;2703.61083984375;10;2720.38671875;10;2670.576171875;10;2700.5595703125;10;3007.8623046875;10;2989.76806640625;10;2995.4287109375;10;3001.32275390625;10;2951.87622070313;10;2991.96264648438;10;3606.70654296875;10;3584.80859375;10;3607.8408203125;10;3564.21850585938;10;3378.05517578125;10;3581.12915039063
11;168.513244628906;11;158.247955322266;11;149.601287841797;11;168.502532958984;11;158.613128662109;11;149.919418334961;11;610.696411132813;11;605.170532226563;11;579.259826660156;11;615.630737304688;11;619.461303710938;11;578.845764160156;11;1496.58227539063;11;1510.75415039063;11;1507.71472167969;11;1447.84606933594;11;1490.23205566406;11;1506.11901855469;11;2400.58911132813;11;2405.0751953125;11;2391.52709960938;11;2393.53784179688;11;2387.23681640625;11;2388.53369140625;11;2674.4716796875;11;2714.53833007813;11;2705.75073242188;11;2688.94702148438;11;2665.3779296875;11;2700.42309570313;11;3001.87451171875;11;2990.14624023438;11;2996.529296875;11;3001.5888671875;11;2935.12622070313;11;2992.80834960938;11;3605.90771484375;11;3585.29638671875;11;3608.46948242188;11;3566.97973632813;11;3380.29443359375;11;3581.45849609375
12;168.365783691406;12;158.300201416016;12;149.629272460938;12;168.603866577148;12;158.40690612793;12;149.893096923828;12;611.306640625;12;604.780639648438;12;578.927551269531;12;615.933471679688;12;610.730346679688;12;578.939575195313;12;1503.78198242188;12;1511.43041992188;12;1507.86120605469;12;1451.24584960938;12;1490.23205566406;12;1506.17797851563;12;2399.32104492188;12;2404.56323242188;12;2390.83178710938;12;2394.01342773438;12;2387.44580078125;12;2387.39868164063;12;2676.66943359375;12;2715.21557617188;12;2706.41918945313;12;2668.60375976563;12;2666.33813476563;12;2702.34643554688;12;3002.35107421875;12;2990.14624023438;12;2996.529296875;12;2998.54736328125;12;2900.7490234375;12;2991.78857421875;12;3606.72094726563;12;3587.16821289063;12;3610.44506835938;12;3570.08911132813;12;3380.39721679688;12;3584.01391601563
13;168.375259399414;13;158.150619506836;13;149.546279907227;13;168.437194824219;13;158.704452514648;13;149.893096923828;13;611.134460449219;13;605.012756347656;13;579.378479003906;13;611.347961425781;13;604.8671875;13;578.844848632813;13;1504.36633300781;13;1511.32922363281;13;1507.65771484375;13;1451.24584960938;13;1507.87438964844;13;1506.37915039063;13;2399.02026367188;13;2406.6767578125;13;2392.57836914063;13;2394.4267578125;13;2387.22607421875;13;2388.52758789063;13;2677.83374023438;13;2715.19213867188;13;2706.7509765625;13;2668.37866210938;13;2665.10864257813;13;2702.44311523438;13;3002.35107421875;13;2990.31689453125;13;2996.9111328125;13;2989.333984375;13;2899.16748046875;13;2992.42114257813;13;3608.82055664063;13;3582.81079101563;13;3605.89477539063;13;3570.45043945313;13;3379.111328125;13;3579.78784179688
14;168.319671630859;14;158.203659057617;14;149.565307617188;14;168.747573852539;14;158.48762512207;14;149.926055908203;14;611.408203125;14;604.4814453125;14;578.846496582031;14;609.944213867188;14;604.705505371094;14;578.844848632813;14;1503.79748535156;14;1511.32751464844;14;1507.75439453125;14;1500.24047851563;14;1507.87438964844;14;1506.54321289063;14;2400.60766601563;14;2407.27197265625;14;2394.21948242188;14;2393.93188476563;14;2386.701171875;14;2390.64526367188;14;2678.12524414063;14;2715.65063476563;14;2707.33056640625;14;2666.11376953125;14;2664.86840820313;14;2703.70532226563;14;3002.30346679688;14;2990.31689453125;14;2996.9111328125;14;2989.86596679688;14;2899.38623046875;14;2992.63427734375;14;3604.84057617188;14;3587.55078125;14;3611.50634765625;14;3568.58642578125;14;3378.93359375;14;3584.8427734375
15;168.385391235352;15;158.214736938477;15;149.573883056641;15;168.510513305664;15;158.465133666992;15;149.955093383789;15;610.656799316406;15;604.939270019531;15;578.799194335938;15;609.930114746094;15;604.755676269531;15;578.414001464844;15;1503.60107421875;15;1511.50671386719;15;1508.15563964844;15;1500.24047851563;15;1509.20910644531;15;1506.58679199219;15;2401.609375;15;2407.9423828125;15;2393.44384765625;15;2392.40673828125;15;2385.33056640625;15;2390.68823242188;15;2678.79248046875;15;2716.19311523438;15;2707.62646484375;15;2666.56127929688;15;2666.671875;15;2703.70532226563;15;3002.30346679688;15;2991.11059570313;15;2997.52661132813;15;2989.72412109375;15;2899.3505859375;15;2992.326171875;15;3610.14624023438;15;3586.18896484375;15;3609.59008789063;15;3569.0478515625;15;3380.3291015625;15;3584.45654296875
16;168.373764038086;16;158.14631652832;16;149.487915039063;16;168.438827514648;16;158.465133666992;16;149.592849731445;16;610.813354492188;16;604.675170898438;16;578.677490234375;16;610.423278808594;16;604.232177734375;16;578.414001464844;16;1503.69677734375;16;1511.77722167969;16;1508.11022949219;16;1500.39282226563;16;1509.16369628906;16;1506.82141113281;16;2400.9599609375;16;2406.81323242188;16;2392.30200195313;16;2391.72045898438;16;2387.33178710938;16;2389.11669921875;16;2679.22436523438;16;2715.5908203125;16;2707.39599609375;16;2668.62231445313;16;2666.3916015625;16;2703.55590820313;16;3003.07104492188;16;2991.4970703125;16;2997.91650390625;16;2989.71459960938;16;2899.2255859375;16;2992.69384765625;16;3608.72729492188;16;3586.26147460938;16;3608.51245117188;16;3571.4052734375;16;3377.32568359375;16;3582.19775390625
17;168.261444091797;17;157.883026123047;17;149.352249145508;17;168.438827514648;17;158.513885498047;17;149.842239379883;17;610.745666503906;17;604.908813476563;17;578.942687988281;17;609.836364746094;17;604.232177734375;17;578.915283203125;17;1503.91040039063;17;1512.04931640625;17;1508.29309082031;17;1499.98620605469;17;1509.40808105469;17;1506.3583984375;17;2400.71875;17;2406.8017578125;17;2392.2275390625;17;2393.08349609375;17;2388.3505859375;17;2388.75830078125;17;2678.79614257813;17;2715.39697265625;17;2707.86865234375;17;2668.81225585938;17;2667.28295898438;17;2703.55590820313;17;3002.87109375;17;2991.181640625;17;2998.306640625;17;2989.65771484375;17;2899.58569335938;17;2993.97290039063;17;3607.22875976563;17;3586.91284179688;17;3608.96997070313;17;3567.52905273438;17;3380.74560546875;17;3583.20239257813
18;168.002410888672;18;157.997146606445;18;149.449127197266;18;168.536407470703;18;158.536773681641;18;149.760498046875;18;610.836669921875;18;605.292846679688;18;579.242126464844;18;609.836364746094;18;604.459777832031;18;579.277282714844;18;1504.26501464844;18;1511.43920898438;18;1507.64367675781;18;1500.35168457031;18;1509.61071777344;18;1505.61926269531;18;2400.77392578125;18;2405.13793945313;18;2390.50708007813;18;2394.73583984375;18;2388.97412109375;18;2387.58129882813;18;2678.96801757813;18;2714.81494140625;18;2707.55029296875;18;2670.09985351563;18;2667.28295898438;18;2703.25390625;18;3003.44848632813;18;2990.33984375;18;2997.30493164063;18;2989.52783203125;18;2900.11083984375;18;2992.51977539063;18;3608.10131835938;18;3587.44604492188;18;3610.24829101563;18;3572.12622070313;18;3380.3125;18;3583.79736328125
19;168.165893554688;19;158.027923583984;19;149.517913818359;19;168.52458190918;19;158.117401123047;19;150.080917358398;19;611.226501464844;19;605.255065917969;19;579.242614746094;19;609.809387207031;19;604.459777832031;19;578.909484863281;19;1503.54895019531;19;1510.73815917969;19;1506.97705078125;19;1500.0380859375;19;1509.93542480469;19;1506.41101074219;19;2399.71166992188;19;2406.05859375;19;2391.11767578125;19;2393.9072265625;19;2388.02587890625;19;2387.57006835938;19;2678.3349609375;19;2715.1396484375;19;2707.72094726563;19;2670.09985351563;19;2666.60107421875;19;2703.765625;19;3002.77758789063;19;2992.34619140625;19;2999.02221679688;19;2990.3203125;19;2900.52661132813;19;2994.36279296875;19;3609.14404296875;19;3586.34765625;19;3609.28784179688;19;3571.85864257813;19;3379.09887695313;19;3583.79736328125
