05_L1_t_Einspeisung;05_L1_I_Einspeisung;05_L2_t_Einspeisung;05_L2_I_Einspeisung;05_L3_t_Einspeisung;05_L3_I_Einspeisung;05_L1_t_Pruefling;05_L1_I_Pruefling;05_L2_t_Pruefling;05_L2_I_Pruefling;05_L3_t_Pruefling;05_L3_I_Pruefling;20_L1_t_Einspeisung;20_L1_I_Einspeisung;20_L2_t_Einspeisung;20_L2_I_Einspeisung;20_L3_t_Einspeisung;20_L3_I_Einspeisung;20_L1_t_Pruefling;20_L1_I_Pruefling;20_L2_t_Pruefling;20_L2_I_Pruefling;20_L3_t_Pruefling;20_L3_I_Pruefling;50_L1_t_Einspeisung;50_L1_I_Einspeisung;50_L2_t_Einspeisung;50_L2_I_Einspeisung;50_L3_t_Einspeisung;50_L3_I_Einspeisung;50_L1_t_Pruefling;50_L1_I_Pruefling;50_L2_t_Pruefling;50_L2_I_Pruefling;50_L3_t_Pruefling;50_L3_I_Pruefling;80_L1_t_Einspeisung;80_L1_I_Einspeisung;80_L2_t_Einspeisung;80_L2_I_Einspeisung;80_L3_t_Einspeisung;80_L3_I_Einspeisung;80_L1_t_Pruefling;80_L1_I_Pruefling;80_L2_t_Pruefling;80_L2_I_Pruefling;80_L3_t_Pruefling;80_L3_I_Pruefling;90_L1_t_Einspeisung;90_L1_I_Einspeisung;90_L2_t_Einspeisung;90_L2_I_Einspeisung;90_L3_t_Einspeisung;90_L3_I_Einspeisung;90_L1_t_Pruefling;90_L1_I_Pruefling;90_L2_t_Pruefling;90_L2_I_Pruefling;90_L3_t_Pruefling;90_L3_I_Pruefling;100_L1_t_Einspeisung;100_L1_I_Einspeisung;100_L2_t_Einspeisung;100_L2_I_Einspeisung;100_L3_t_Einspeisung;100_L3_I_Einspeisung;100_L1_t_Pruefling;100_L1_I_Pruefling;100_L2_t_Pruefling;100_L2_I_Pruefling;100_L3_t_Pruefling;100_L3_I_Pruefling;120_L1_t_Einspeisung;120_L1_I_Einspeisung;120_L2_t_Einspeisung;120_L2_I_Einspeisung;120_L3_t_Einspeisung;120_L3_I_Einspeisung;120_L1_t_Pruefling;120_L1_I_Pruefling;120_L2_t_Pruefling;120_L2_I_Pruefling;120_L3_t_Pruefling;120_L3_I_Pruefling
82;233.325225830078;82;248.218383789063;82;243.763626098633;82;233.089324951172;82;248.113342285156;82;243.804748535156;82;1009.75506591797;82;1005.53210449219;82;1000.80407714844;82;1007.57983398438;82;1003.95129394531;82;999.624450683594;82;2483.65087890625;82;2490.10595703125;82;2497.37353515625;82;2477.5732421875;82;2485.03198242188;82;2493.23095703125;82;4034.17919921875;82;4031.7705078125;82;4005.2978515625;82;4013.36450195313;82;4017.93920898438;82;4001.2880859375;82;4496.18896484375;82;4494.00341796875;82;4502.49755859375;82;4445.5146484375;82;4464.22802734375;82;4496.017578125;82;4984.4482421875;82;4968.60595703125;82;4968.515625;82;4887.29638671875;82;4916.66650390625;82;4958.2412109375;82;6041.7568359375;82;6005.2548828125;82;6010.7744140625;82;5807.71826171875;82;5890.97900390625;82;5983.9892578125
83;233.37841796875;83;248.272079467773;83;243.756439208984;83;233.159683227539;83;248.177841186523;83;243.83056640625;83;1009.55157470703;83;1005.53991699219;83;1000.64471435547;83;1007.52532958984;83;1003.91522216797;83;999.296997070313;83;2483.65087890625;83;2490.10595703125;83;2497.37353515625;83;2477.7490234375;83;2484.865234375;83;2493.494140625;83;4033.97680664063;83;4032.35571289063;83;4006.02001953125;83;4013.12329101563;83;4018.048828125;83;4001.36401367188;83;4496.48876953125;83;4493.12353515625;83;4501.919921875;83;4445.8134765625;83;4463.82373046875;83;4495.7802734375;83;4985.59619140625;83;4969.0244140625;83;4969.01220703125;83;4887.29638671875;83;4916.66650390625;83;4958.2412109375;83;6042.4677734375;83;6005.99560546875;83;6011.02490234375;83;5809.1201171875;83;5892.4775390625;83;5985.19140625
84;233.336227416992;84;248.258987426758;84;243.721984863281;84;233.112503051758;84;248.181137084961;84;243.759262084961;84;1009.29431152344;84;1005.48303222656;84;1000.67224121094;84;1007.1103515625;84;1003.74304199219;84;999.346984863281;84;2483.91528320313;84;2489.619140625;84;2497.85815429688;84;2477.87036132813;84;2484.56860351563;84;2493.85668945313;84;4034.77685546875;84;4034.125;84;4006.76733398438;84;4014.16748046875;84;4019.89501953125;84;4002.201171875;84;4495.8349609375;84;4491.79443359375;84;4502.24267578125;84;4445.37109375;84;4462.31787109375;84;4495.84521484375;84;4985.74169921875;84;4968.94677734375;84;4969.72265625;84;4887.83935546875;84;4916.32470703125;84;4958.81298828125;84;6043.72900390625;84;6007.03515625;84;6011.6796875;84;5809.1201171875;84;5892.4775390625;84;5985.19140625
85;233.275451660156;85;248.293197631836;85;243.678207397461;85;233.078475952148;85;248.222320556641;85;243.707138061523;85;1009.17028808594;85;1005.27691650391;85;1000.64880371094;85;1007.01550292969;85;1003.70483398438;85;999.481506347656;85;2483.91528320313;85;2489.619140625;85;2497.85815429688;85;2477.81811523438;85;2484.37622070313;85;2493.86376953125;85;4035.640625;85;4034.46752929688;85;4006.31274414063;85;4014.6181640625;85;4020.4091796875;85;4002.12329101563;85;4495.35400390625;85;4491.89892578125;85;4503.5478515625;85;4444.70361328125;85;4462.0888671875;85;4496.90771484375;85;4985.74169921875;85;4968.94677734375;85;4969.72265625;85;4888.0537109375;85;4919.21142578125;85;4962.10107421875;85;6045.36572265625;85;6009.09228515625;85;6013.48046875;85;5811.9921875;85;5894.4775390625;85;5986.36669921875
86;233.28205871582;86;248.357269287109;86;243.708526611328;86;233.055877685547;86;248.264358520508;86;243.756195068359;86;1009.39190673828;86;1005.14099121094;86;1000.48394775391;86;1007.03826904297;86;1003.41351318359;86;999.216613769531;86;2483.607421875;86;2490.05834960938;86;2497.470703125;86;2477.62060546875;86;2484.99047851563;86;2493.70825195313;86;4035.025390625;86;4033.43212890625;86;4005.72192382813;86;4014.47802734375;86;4019.67016601563;86;4001.41333007813;86;4496.85498046875;86;4492.51904296875;86;4503.27001953125;86;4446.33447265625;86;4462.73095703125;86;4497.0009765625;86;4990.52685546875;86;4981.62646484375;86;4999.43310546875;86;4892.0244140625;86;4927.4228515625;86;4986.17138671875;86;6045.36572265625;86;6009.09228515625;86;6013.48046875;86;5803.9375;86;5885.98681640625;86;5977.34326171875
87;233.380020141602;87;248.312957763672;87;243.734664916992;87;233.138259887695;87;248.270568847656;87;243.74592590332;87;1009.50579833984;87;1005.30462646484;87;1000.47778320313;87;1007.39471435547;87;1003.64593505859;87;999.019592285156;87;2483.79248046875;87;2489.70434570313;87;2496.89086914063;87;2477.67700195313;87;2484.57763671875;87;2493.10424804688;87;4034.66430664063;87;4032.07543945313;87;4006.0302734375;87;4013.86010742188;87;4017.92553710938;87;4001.4775390625;87;4495.974609375;87;4492.12109375;87;4501.900390625;87;4445.6064453125;87;4462.59814453125;87;4495.75390625;87;4990.52685546875;87;4981.62646484375;87;4999.43310546875;87;4892.71044921875;87;4927.22265625;87;4989.37744140625;87;6037.3349609375;87;6001.7431640625;87;6007.2900390625;87;5805.1748046875;87;5887.1005859375;87;5980.8603515625
88;233.370178222656;88;248.25813293457;88;243.679321289063;88;233.15657043457;88;248.201904296875;88;243.715347290039;88;994.431945800781;88;999.800476074219;88;998.70263671875;88;998.398559570313;88;1000.31530761719;88;998.167053222656;88;2483.74633789063;88;2489.64526367188;88;2496.63696289063;88;2477.77783203125;88;2484.521484375;88;2492.89624023438;88;4029.55517578125;88;4030.31127929688;88;4006.64501953125;88;4012.88452148438;88;4017.8681640625;88;4002.71533203125;88;4494.62109375;88;4491.9736328125;88;4501.048828125;88;4444.5166015625;88;4462.283203125;88;4494.75732421875;88;4989.09130859375;88;4980.13818359375;88;5000.65478515625;88;4891.45751953125;88;4926.13720703125;88;4988.9462890625;88;6037.3349609375;88;6001.7431640625;88;6007.2900390625;88;5806.7685546875;88;5889.09619140625;88;5981.267578125
89;233.319869995117;89;248.32341003418;89;243.674545288086;89;233.08154296875;89;248.217346191406;89;243.691925048828;89;966.414794921875;89;990.890747070313;89;994.748840332031;89;967.548767089844;89;990.291687011719;89;993.83154296875;89;2483.60107421875;89;2489.9287109375;89;2497.1689453125;89;2477.48413085938;89;2484.57934570313;89;2493.11572265625;89;3986.87744140625;89;3998.78564453125;89;3995.4951171875;89;3947.21069335938;89;3942.515625;89;3978.06787109375;89;4495.705078125;89;4492.7705078125;89;4501.43212890625;89;4444.75146484375;89;4463.23291015625;89;4495.0419921875;89;4988.5791015625;89;4980.5263671875;89;5000.7421875;89;4890.8818359375;89;4927.220703125;89;4988.43505859375;89;6039.04931640625;89;6003.9697265625;89;6008.396484375;89;5806.7685546875;89;5889.09619140625;89;5981.267578125
90;233.331817626953;90;248.299591064453;90;243.676208496094;90;233.160568237305;90;248.150115966797;90;243.716094970703;90;961.848022460938;90;990.191772460938;90;993.806274414063;90;959.792236328125;90;988.402893066406;90;992.544372558594;90;2483.58154296875;90;2490.17651367188;90;2497.59692382813;90;2477.66577148438;90;2485.11328125;90;2493.77709960938;90;3963.09326171875;90;3952.75634765625;90;3982.1650390625;90;3947.21069335938;90;3942.515625;90;3978.06787109375;90;4496.61328125;90;4493.94287109375;90;4501.966796875;90;4445.92236328125;90;4464.05517578125;90;4495.4345703125;90;4989.54833984375;90;4980.79052734375;90;5000.7705078125;90;4891.45166015625;90;4926.77880859375;90;4989.0712890625;90;6037.47412109375;90;6002.7705078125;90;6006.88134765625;90;5805.27978515625;90;5888.552734375;90;5980.37109375
91;233.401092529297;91;248.221084594727;91;243.646133422852;91;233.160568237305;91;248.150115966797;91;243.716094970703;91;962.036804199219;91;990.340148925781;91;993.752380371094;91;959.967224121094;91;988.7333984375;91;992.532287597656;91;2483.04028320313;91;2489.33374023438;91;2497.0927734375;91;2477.11547851563;91;2484.27685546875;91;2493.2216796875;91;3962.32055664063;91;3953.9775390625;91;3983.80932617188;91;3944.59155273438;91;3941.47778320313;91;3980.013671875;91;4496.44677734375;91;4493.63330078125;91;4501.818359375;91;4446.14599609375;91;4464.03759765625;91;4495.541015625;91;4990.33544921875;91;4981.40234375;91;5001.1923828125;91;4892.32763671875;91;4927.25390625;91;4989.494140625;91;6033.45166015625;91;6000.515625;91;6006.85107421875;91;5803.9140625;91;5887.01806640625;91;5979.6376953125
92;233.416061401367;92;248.235107421875;92;243.664276123047;92;233.168869018555;92;248.206802368164;92;243.736221313477;92;962.038696289063;92;990.438781738281;92;993.564758300781;92;960.028686523438;92;988.766784667969;92;992.338073730469;92;2482.83740234375;92;2489.39672851563;92;2497.06958007813;92;2476.90551757813;92;2484.06982421875;92;2493.24047851563;92;3961.81860351563;92;3954.93334960938;92;3983.921875;92;3944.59155273438;92;3941.47778320313;92;3980.013671875;92;4496.78271484375;92;4494.32958984375;92;4502.927734375;92;4446.3193359375;92;4464.310546875;92;4496.19140625;92;4990.35595703125;92;4982.48828125;92;5001.87255859375;92;4892.4375;92;4928.25830078125;92;4990.150390625;92;5998.4443359375;92;5987.47216796875;92;6001.7001953125;92;5776.2294921875;92;5874.4912109375;92;5975.4892578125
93;233.360870361328;93;248.269393920898;93;243.715225219727;93;233.168869018555;93;248.206802368164;93;243.736221313477;93;961.871459960938;93;990.166687011719;93;993.234436035156;93;959.854675292969;93;988.637573242188;93;991.975463867188;93;2483.63037109375;93;2489.9501953125;93;2497.45483398438;93;2477.23266601563;93;2484.32348632813;93;2493.97119140625;93;3960.08520507813;93;3954.38500976563;93;3981.43530273438;93;3942.74951171875;93;3941.57470703125;93;3976.5380859375;93;4497.275390625;93;4494.84228515625;93;4503.8056640625;93;4446.474609375;93;4464.93505859375;93;4497.31640625;93;4990.7470703125;93;4983.45458984375;93;5003.12158203125;93;4892.90283203125;93;4928.923828125;93;4991.07080078125;93;5982.27490234375;93;5982.5205078125;93;5997.6259765625;93;5759.1728515625;93;5867.81396484375;93;5970.44580078125
94;233.34423828125;94;248.226409912109;94;243.667572021484;94;233.092712402344;94;248.202011108398;94;243.723937988281;94;961.949279785156;94;990.288757324219;94;993.404479980469;94;959.930114746094;94;988.680297851563;94;992.117065429688;94;2484.19702148438;94;2490.19067382813;94;2497.77612304688;94;2478.046875;94;2484.76806640625;94;2494.11743164063;94;3960.21459960938;94;3954.89184570313;94;3981.14404296875;94;3943.27807617188;94;3941.67822265625;94;3976.70239257813;94;4497.52294921875;94;4494.91162109375;94;4503.82763671875;94;4446.85546875;94;4465.26953125;94;4497.625;94;4991.7470703125;94;4982.4765625;94;5003.1279296875;94;4893.3603515625;94;4928.68017578125;94;4991.85595703125;94;5982.0498046875;94;5983.2744140625;94;5996.73681640625;94;5756.41650390625;94;5868.59765625;94;5968.951171875
95;233.34423828125;95;248.226409912109;95;243.667572021484;95;233.092712402344;95;248.202011108398;95;243.723937988281;95;961.819763183594;95;990.365783691406;95;993.377136230469;95;959.814331054688;95;988.55859375;95;992.170471191406;95;2484.07690429688;95;2490.02392578125;95;2497.26953125;95;2478.25415039063;95;2484.86303710938;95;2493.49682617188;95;3960.74780273438;95;3955.041015625;95;3981.8525390625;95;3943.03955078125;95;3941.64477539063;95;3977.48168945313;95;4496.68359375;95;4494.21044921875;95;4502.9814453125;95;4446.69775390625;95;4465.76904296875;95;4496.9951171875;95;4990.88232421875;95;4980.86865234375;95;5002.61181640625;95;4892.7529296875;95;4926.70703125;95;4991.12744140625;95;5982.0498046875;95;5983.2744140625;95;5996.73681640625;95;5756.5517578125;95;5871.07763671875;95;5969.7939453125
96;233.328491210938;96;248.189071655273;96;243.547225952148;96;233.154541015625;96;248.09033203125;96;243.622283935547;96;961.805603027344;96;990.186584472656;96;993.488708496094;96;959.814331054688;96;988.55859375;96;992.170471191406;96;2483.98510742188;96;2489.53588867188;96;2497.31176757813;96;2478.08227539063;96;2484.42846679688;96;2493.19873046875;96;3960.74780273438;96;3955.041015625;96;3981.8525390625;96;3943.1123046875;96;3942.01806640625;96;3977.36865234375;96;4497.8017578125;96;4495.23876953125;96;4503.72998046875;96;4446.69775390625;96;4465.76904296875;96;4496.9951171875;96;4991.5419921875;96;4982.0048828125;96;5002.943359375;96;4893.4794921875;96;4927.6865234375;96;4991.4638671875;96;5982.02587890625;96;5985.18310546875;96;5997.15771484375;96;5757.53173828125;96;5870.5908203125;96;5969.3349609375
97;233.328491210938;97;248.189071655273;97;243.547225952148;97;233.009704589844;97;248.168701171875;97;243.674270629883;97;961.67822265625;97;990.372985839844;97;993.3857421875;97;959.798156738281;97;989.038330078125;97;992.05126953125;97;2483.76098632813;97;2489.68237304688;97;2497.00732421875;97;2477.8759765625;97;2484.3701171875;97;2493.16577148438;97;3960.32885742188;97;3955.77612304688;97;3982.37280273438;97;3943.01708984375;97;3942.84130859375;97;3977.59375;97;4497.62353515625;97;4494.48583984375;97;4503.39501953125;97;4447.4658203125;97;4466.4169921875;97;4497.5400390625;97;4991.33935546875;97;4982.015625;97;5002.81103515625;97;4893.14013671875;97;4927.54052734375;97;4991.39208984375;97;5981.45751953125;97;5984.146484375;97;5996.8779296875;97;5757.10888671875;97;5869.501953125;97;5969.1171875
98;233.353424072266;98;248.176025390625;98;243.611770629883;98;233.083892822266;98;248.112274169922;98;243.669769287109;98;961.801025390625;98;990.651733398438;98;993.417236328125;98;959.798156738281;98;989.038330078125;98;992.05126953125;98;2483.71899414063;98;2490.22412109375;98;2497.18383789063;98;2477.72875976563;98;2485.00390625;98;2493.28173828125;98;3960.578125;98;3955.77905273438;98;3981.6181640625;98;3942.72485351563;98;3942.22583007813;98;3977.4453125;98;4498.51904296875;98;4495.75830078125;98;4504.1767578125;98;4447.4658203125;98;4466.4169921875;98;4497.5400390625;98;4991.478515625;98;4981.82275390625;98;5002.69091796875;98;4893.21484375;98;4927.58642578125;98;4991.443359375;98;5981.53173828125;98;5984.52294921875;98;5996.40576171875;98;5757.24951171875;98;5869.810546875;98;5968.74853515625
99;233.353424072266;99;248.176025390625;99;243.611770629883;99;233.157958984375;99;248.103607177734;99;243.644729614258;99;961.996276855469;99;990.552368164063;99;993.501708984375;99;959.972045898438;99;988.890075683594;99;992.167236328125;99;2483.27490234375;99;2489.41918945313;99;2496.66430664063;99;2477.37963867188;99;2484.26391601563;99;2492.89013671875;99;3960.79931640625;99;3955.1396484375;99;3981.58959960938;99;3943.34936523438;99;3941.96118164063;99;3976.8076171875;99;4497.72314453125;99;4495.45458984375;99;4503.40283203125;99;4447.38427734375;99;4465.26904296875;99;4496.7626953125;99;4992.39599609375;99;4982.3564453125;99;5003.4677734375;99;4894.0576171875;99;4928.29833984375;99;4991.7783203125;99;5980.01953125;99;5984.0029296875;99;5994.72265625;99;5755.94677734375;99;5869.4267578125;99;5967.20458984375
100;233.267425537109;100;248.135772705078;100;243.466018676758;100;233.078262329102;100;248.047546386719;100;243.535919189453;100;961.941833496094;100;990.574401855469;100;993.476928710938;100;973.085754394531;100;991.941101074219;100;994.580749511719;100;2484.06372070313;100;2489.943359375;100;2497.33544921875;100;2478.41674804688;100;2484.94067382813;100;2493.56958007813;100;3980.53955078125;100;3959.14526367188;100;3984.5693359375;100;3956.5634765625;100;3944.67211914063;100;3978.45703125;100;4498.27197265625;100;4494.80322265625;100;4503.08642578125;100;4446.79541015625;100;4464.80126953125;100;4496.8251953125;100;4992.595703125;100;4982.5537109375;100;5003.87890625;100;4894.2109375;100;4928.44482421875;100;4991.91845703125;100;5980.13037109375;100;5983.880859375;100;5995.23876953125;100;5755.93017578125;100;5869.39208984375;100;5967.4228515625
101;233.185623168945;101;248.156951904297;101;243.469970703125;101;232.973251342773;101;248.08772277832;101;243.519958496094;101;1009.52734375;101;1004.71881103516;101;1000.38659667969;101;1004.41986083984;101;1001.779296875;101;998.846618652344;101;2484.24829101563;101;2490.26000976563;101;2497.48583984375;101;2478.41674804688;101;2484.94067382813;101;2493.56958007813;101;4009.64135742188;101;3970.29223632813;101;3989.00122070313;101;3988.09692382813;101;3956.06298828125;101;3983.1328125;101;4498.3095703125;101;4497.74853515625;101;4506.27880859375;101;4448.0849609375;101;4467.61181640625;101;4499.65625;101;4992.8525390625;101;4981.8681640625;101;5003.91162109375;101;4894.85302734375;101;4927.87109375;101;4992.40966796875;101;5979.1806640625;101;5983.2880859375;101;5995.728515625;101;5754.8671875;101;5869.24072265625;101;5967.81396484375
102;233.253784179688;102;248.177185058594;102;243.513977050781;102;232.999145507813;102;248.08073425293;102;243.573928833008;102;1009.52734375;102;1004.71881103516;102;1000.38659667969;102;1012.27740478516;102;1005.65344238281;102;999.328430175781;102;2488.63793945313;102;2491.0693359375;102;2498.29760742188;102;2508.02514648438;102;2493.90991210938;102;2498.53588867188;102;4014.20166015625;102;3972.96557617188;102;3989.66235351563;102;3994.91967773438;102;3959.9833984375;102;3984.58032226563;102;4498.3095703125;102;4497.74853515625;102;4506.27880859375;102;4449.10009765625;102;4467.99560546875;102;4498.82568359375;102;4992.46728515625;102;4982.23779296875;102;5003.31640625;102;4894.57568359375;102;4927.70849609375;102;4992.18505859375;102;5979.1162109375;102;5983.14892578125;102;5995.2802734375;102;5755.00390625;102;5868.46240234375;102;5967.419921875
103;233.242874145508;103;248.138778686523;103;243.476623535156;103;233.056991577148;103;248.065231323242;103;243.545471191406;103;1014.25463867188;103;1007.06768798828;103;1000.21563720703;103;1012.17358398438;103;1005.58959960938;103;999.011535644531;103;2518.89819335938;103;2500.97485351563;103;2503.02856445313;103;2508.02514648438;103;2493.90991210938;103;2498.53588867188;103;4014.04150390625;103;3971.52416992188;103;3989.62963867188;103;3994.77099609375;103;3958.423828125;103;3985.13110351563;103;4497.5029296875;103;4497.74560546875;103;4505.123046875;103;4447.40869140625;103;4467.9560546875;103;4498.57568359375;103;4991.89794921875;103;4981.81005859375;103;5002.6865234375;103;4893.50830078125;103;4927.9736328125;103;4991.2978515625;103;5978.6708984375;103;5982.6044921875;103;5994.52685546875;103;5754.6728515625;103;5867.98779296875;103;5966.8642578125
104;233.23161315918;104;248.068145751953;104;243.454971313477;104;232.995132446289;104;247.980072021484;104;243.456405639648;104;1014.25463867188;104;1007.06768798828;104;1000.21563720703;104;1011.88446044922;104;1005.14404296875;104;998.778930664063;104;2528.6787109375;104;2506.6484375;104;2503.3095703125;104;2522.57592773438;104;2501.2333984375;104;2499.28100585938;104;4013.14721679688;104;3971.53466796875;104;3988.99609375;104;3994.1259765625;104;3958.12817382813;104;3984.71630859375;104;4497.93896484375;104;4497.681640625;104;4505.373046875;104;4446.9775390625;104;4467.9189453125;104;4498.80322265625;104;4991.8720703125;104;4982.3154296875;104;5002.966796875;104;4894.876953125;104;4929.91552734375;104;4992.76708984375;104;5979.47509765625;104;5983.01904296875;104;5995.3310546875;104;5754.361328125;104;5868.7138671875;104;5968.20849609375
105;233.206909179688;105;248.178359985352;105;243.493682861328;105;232.993423461914;105;248.09489440918;105;243.565856933594;105;1014.24047851563;105;1007.26538085938;105;1000.34252929688;105;1012.11358642578;105;1005.55285644531;105;998.97021484375;105;2528.6787109375;105;2506.6484375;105;2503.3095703125;105;2522.384765625;105;2501.68481445313;105;2499.64331054688;105;4013.916015625;105;3973.44067382813;105;3989.31372070313;105;3994.3564453125;105;3959.97216796875;105;3984.34545898438;105;4497.6376953125;105;4497.642578125;105;4504.5068359375;105;4447.14111328125;105;4468.1416015625;105;4498.1884765625;105;4993.6982421875;105;4984.03759765625;105;5004.34228515625;105;4894.876953125;105;4929.91552734375;105;4992.76708984375;105;5980.4970703125;105;5983.3935546875;105;5996.09375;105;5755.7724609375;105;5868.24169921875;105;5968.7734375
106;252.057586669922;106;254.034484863281;106;246.163619995117;106;245.220474243164;106;251.775436401367;106;245.306945800781;106;1014.54901123047;106;1007.451171875;106;1000.53265380859;106;1012.31341552734;106;1005.77471923828;106;999.193542480469;106;2528.50317382813;106;2506.83520507813;106;2503.62451171875;106;2522.47192382813;106;2501.6015625;106;2499.7841796875;106;4013.87548828125;106;3973.39184570313;106;3988.73315429688;106;3994.41186523438;106;3960.3955078125;106;3984.02392578125;106;4497.90869140625;106;4496.53369140625;106;4503.6025390625;106;4446.78369140625;106;4466.84619140625;106;4496.83154296875;106;4993.65478515625;106;4983.79345703125;106;5003.9755859375;106;4895.08642578125;106;4929.06103515625;106;4992.32666015625;106;5980.09423828125;106;5983.2216796875;106;5995.77294921875;106;5755.7724609375;106;5868.24169921875;106;5968.7734375
107;277.355712890625;107;263.127380371094;107;249.764205932617;107;274.843902587891;107;262.024261474609;107;249.620590209961;107;1014.45770263672;107;1007.49273681641;107;1000.42333984375;107;1012.39251708984;107;1005.72930908203;107;999.122131347656;107;2528.50317382813;107;2506.83520507813;107;2503.62451171875;107;2522.4111328125;107;2501.36254882813;107;2499.71044921875;107;4013.46435546875;107;3973.45263671875;107;3988.55590820313;107;3994.22583007813;107;3960.76123046875;107;3983.51391601563;107;4496.52783203125;107;4497.06884765625;107;4503.85791015625;107;4446.53369140625;107;4467.60302734375;107;4497.49658203125;107;4992.96337890625;107;4983.20849609375;107;5003.869140625;107;4895.08642578125;107;4929.06103515625;107;4992.32666015625;107;5977.42138671875;107;5982.3427734375;107;5996.470703125;107;5754.19091796875;107;5867.52880859375;107;5968.47119140625
108;279.305236816406;108;264.054901123047;108;249.913345336914;108;278.893707275391;108;263.940307617188;108;249.993392944336;108;1013.96136474609;108;1007.12255859375;108;1000.2490234375;108;1012.02471923828;108;1005.47937011719;108;998.931579589844;108;2528.7060546875;108;2507.0048828125;108;2503.2724609375;108;2522.53198242188;108;2501.56494140625;108;2499.40869140625;108;4012.2646484375;108;3971.75854492188;108;3987.4248046875;108;3993.18603515625;108;3958.56616210938;108;3982.74951171875;108;4495.79443359375;108;4496.4462890625;108;4503.59814453125;108;4445.67578125;108;4466.5654296875;108;4496.892578125;108;4992.26025390625;108;4983.0478515625;108;5003.7119140625;108;4893.7861328125;108;4928.86328125;108;4991.97314453125;108;5980.3916015625;108;5983.75146484375;108;5997.24072265625;108;5755.08251953125;108;5869.01611328125;108;5969.76513671875
109;279.084808349609;109;264.036865234375;109;249.830413818359;109;278.753662109375;109;263.903106689453;109;249.912521362305;109;1014.11267089844;109;1007.18023681641;109;1000.19195556641;109;1011.82183837891;109;1005.45904541016;109;998.91650390625;109;2528.880859375;109;2507.4755859375;109;2503.14599609375;109;2522.74951171875;109;2502.04614257813;109;2499.23974609375;109;4012.55395507813;109;3972.31176757813;109;3986.60620117188;109;3993.5126953125;109;3958.86743164063;109;3982.51733398438;109;4496.32861328125;109;4497.06591796875;109;4504.453125;109;4445.55517578125;109;4467.2861328125;109;4497.71240234375;109;4992.26025390625;109;4983.0478515625;109;5003.7119140625;109;4894.8203125;109;4929.3623046875;109;4992.69970703125;109;5979.9736328125;109;5983.03369140625;109;5994.4267578125;109;5755.2431640625;109;5867.90869140625;109;5967.6376953125
110;279.04052734375;110;264.000427246094;110;249.807601928711;110;278.620422363281;110;263.89990234375;110;249.851669311523;110;1014.48785400391;110;1007.29614257813;110;1000.21118164063;110;1012.25750732422;110;1005.60003662109;110;998.883850097656;110;2529.01123046875;110;2507.6572265625;110;2503.40356445313;110;2522.8818359375;110;2502.31982421875;110;2499.57836914063;110;4011.63793945313;110;3971.16040039063;110;3986.23876953125;110;3992.68041992188;110;3957.8447265625;110;3981.73950195313;110;4496.95947265625;110;4497.0263671875;110;4504.24560546875;110;4445.9326171875;110;4467.498046875;110;4497.583984375;110;4994.4267578125;110;4984.3916015625;110;5004.83203125;110;4895.7919921875;110;4930.69482421875;110;4993.439453125;110;5979.9736328125;110;5983.03369140625;110;5994.4267578125;110;5756.244140625;110;5868.66064453125;110;5966.6953125
111;279.176422119141;111;263.982543945313;111;249.811340332031;111;278.740203857422;111;263.862701416016;111;249.856201171875;111;1014.58001708984;111;1007.40130615234;111;1000.49938964844;111;1012.41833496094;111;1005.70922851563;111;999.208618164063;111;2528.56811523438;111;2506.7734375;111;2502.34448242188;111;2522.51025390625;111;2501.72192382813;111;2498.73657226563;111;4011.59228515625;111;3970.85375976563;111;3986.17626953125;111;3992.57739257813;111;3957.41137695313;111;3981.75048828125;111;4497.59716796875;111;4496.51025390625;111;4504.42041015625;111;4446.93701171875;111;4466.92333984375;111;4497.5283203125;111;4994.4267578125;111;4984.3916015625;111;5004.83203125;111;4895.68408203125;111;4930.61279296875;111;4993.43994140625;111;5980.15478515625;111;5984.15869140625;111;5995.69091796875;111;5755.7802734375;111;5869.51513671875;111;5967.6748046875
112;279.193450927734;112;264.010894775391;112;249.822952270508;112;278.820281982422;112;263.91845703125;112;249.870422363281;112;1014.43707275391;112;1007.43121337891;112;1000.27404785156;112;1012.25817871094;112;1005.69213867188;112;999.036010742188;112;2528.19384765625;112;2506.32592773438;112;2502.06665039063;112;2522.13208007813;112;2501.16918945313;112;2498.32153320313;112;4011.99389648438;112;3970.720703125;112;3986.43017578125;112;3992.69799804688;112;3957.40502929688;112;3981.95361328125;112;4497.25830078125;112;4496.7080078125;112;4504.62939453125;112;4446.61474609375;112;4467.1533203125;112;4497.93408203125;112;4993.572265625;112;4984.93408203125;112;5004.77783203125;112;4895.109375;112;4931.71533203125;112;4992.55517578125;112;5980.15478515625;112;5984.15869140625;112;5995.69091796875;112;5755.57421875;112;5868.59033203125;112;5967.685546875
