05_L1_t_Einspeisung;05_L1_I_Einspeisung;05_L2_t_Einspeisung;05_L2_I_Einspeisung;05_L3_t_Einspeisung;05_L3_I_Einspeisung;05_L1_t_Pruefling;05_L1_I_Pruefling;05_L2_t_Pruefling;05_L2_I_Pruefling;05_L3_t_Pruefling;05_L3_I_Pruefling;20_L1_t_Einspeisung;20_L1_I_Einspeisung;20_L2_t_Einspeisung;20_L2_I_Einspeisung;20_L3_t_Einspeisung;20_L3_I_Einspeisung;20_L1_t_Pruefling;20_L1_I_Pruefling;20_L2_t_Pruefling;20_L2_I_Pruefling;20_L3_t_Pruefling;20_L3_I_Pruefling;50_L1_t_Einspeisung;50_L1_I_Einspeisung;50_L2_t_Einspeisung;50_L2_I_Einspeisung;50_L3_t_Einspeisung;50_L3_I_Einspeisung;50_L1_t_Pruefling;50_L1_I_Pruefling;50_L2_t_Pruefling;50_L2_I_Pruefling;50_L3_t_Pruefling;50_L3_I_Pruefling;80_L1_t_Einspeisung;80_L1_I_Einspeisung;80_L2_t_Einspeisung;80_L2_I_Einspeisung;80_L3_t_Einspeisung;80_L3_I_Einspeisung;80_L1_t_Pruefling;80_L1_I_Pruefling;80_L2_t_Pruefling;80_L2_I_Pruefling;80_L3_t_Pruefling;80_L3_I_Pruefling;90_L1_t_Einspeisung;90_L1_I_Einspeisung;90_L2_t_Einspeisung;90_L2_I_Einspeisung;90_L3_t_Einspeisung;90_L3_I_Einspeisung;90_L1_t_Pruefling;90_L1_I_Pruefling;90_L2_t_Pruefling;90_L2_I_Pruefling;90_L3_t_Pruefling;90_L3_I_Pruefling;100_L1_t_Einspeisung;100_L1_I_Einspeisung;100_L2_t_Einspeisung;100_L2_I_Einspeisung;100_L3_t_Einspeisung;100_L3_I_Einspeisung;100_L1_t_Pruefling;100_L1_I_Pruefling;100_L2_t_Pruefling;100_L2_I_Pruefling;100_L3_t_Pruefling;100_L3_I_Pruefling;120_L1_t_Einspeisung;120_L1_I_Einspeisung;120_L2_t_Einspeisung;120_L2_I_Einspeisung;120_L3_t_Einspeisung;120_L3_I_Einspeisung;120_L1_t_Pruefling;120_L1_I_Pruefling;120_L2_t_Pruefling;120_L2_I_Pruefling;120_L3_t_Pruefling;120_L3_I_Pruefling
10;148.020812988281;10;154.635040283203;10;137.076721191406;10;148.349533081055;10;155.120254516602;10;137.631973266602;10;590.622802734375;10;621.971069335938;10;605.77783203125;10;590.06396484375;10;622.421630859375;10;606.840942382813;10;1474.90014648438;10;1481.35974121094;10;1492.16369628906;10;1471.00659179688;10;1480.12622070313;10;1495.21301269531;10;2406.16577148438;10;2393.638671875;10;2394.00415039063;10;2400.986328125;10;2390.89916992188;10;2399.9990234375;10;2713.45629882813;10;2710.81958007813;10;2721.2568359375;10;2709.36596679688;10;2709.0234375;10;2720.732421875;10;3001.23413085938;10;2986.15869140625;10;2988.1142578125;10;2996.77319335938;10;2984.26196289063;10;2986.11694335938;10;3594.64453125;10;3606.34228515625;10;3599.18725585938;10;3591.75366210938;10;3609.42114257813;10;3598.42163085938
11;147.887344360352;11;154.510238647461;11;137.001327514648;11;148.345184326172;11;155.082122802734;11;137.616485595703;11;590.686340332031;11;622.47900390625;11;606.242309570313;11;589.888549804688;11;622.435180664063;11;606.850036621094;11;1474.63903808594;11;1482.05493164063;11;1492.4326171875;11;1472.35437011719;11;1481.35314941406;11;1496.42504882813;11;2404.83227539063;11;2392.73706054688;11;2392.62573242188;11;2400.80883789063;11;2390.89477539063;11;2400.3466796875;11;2713.45629882813;11;2710.81958007813;11;2721.2568359375;11;2708.28735351563;11;2708.07641601563;11;2719.43774414063;11;3003.357421875;11;2988.15185546875;11;2989.78173828125;11;2998.0029296875;11;2985.46557617188;11;2987.9345703125;11;3593.81420898438;11;3606.37182617188;11;3599.99951171875;11;3591.75366210938;11;3609.42114257813;11;3598.42163085938
12;147.877243041992;12;154.510314941406;12;137.028335571289;12;148.200149536133;12;154.957275390625;12;137.556655883789;12;590.476684570313;12;622.29736328125;12;606.096496582031;12;590.416137695313;12;622.890075683594;12;607.396057128906;12;1474.92541503906;12;1482.4140625;12;1492.79614257813;12;1472.58752441406;12;1481.75317382813;12;1496.42492675781;12;2405.84375;12;2393.595703125;12;2393.64013671875;12;2402.0859375;12;2391.24926757813;12;2400.67138671875;12;2713.61987304688;12;2712.08837890625;12;2721.12377929688;12;2709.58569335938;12;2709.80908203125;12;2720.46166992188;12;3005.0341796875;12;2990.2236328125;12;2991.60180664063;12;3000.70947265625;12;2987.3740234375;12;2989.591796875;12;3593.00170898438;12;3606.40747070313;12;3599.18505859375;12;3591.73901367188;12;3610.09838867188;12;3597.439453125
13;147.8916015625;13;154.505828857422;13;137.011093139648;13;148.278656005859;13;155.027847290039;13;137.602615356445;13;591.339233398438;13;623.034362792969;13;606.992248535156;13;591.078125;13;623.543334960938;13;608.066711425781;13;1475.19860839844;13;1482.85205078125;13;1493.12036132813;13;1472.59545898438;13;1481.79052734375;13;1496.4892578125;13;2406.103515625;13;2393.79565429688;13;2394.09936523438;13;2401.205078125;13;2391.1767578125;13;2401.15747070313;13;2713.61987304688;13;2712.08837890625;13;2721.12377929688;13;2708.078125;13;2708.59912109375;13;2719.78442382813;13;3003.9990234375;13;2989.16235351563;13;2990.55908203125;13;3000.73754882813;13;2987.96240234375;13;2990.32983398438;13;3595.1171875;13;3606.89624023438;13;3599.08666992188;13;3593.95971679688;13;3611.45068359375;13;3600.23681640625
14;147.99836730957;14;154.620590209961;14;137.13883972168;14;148.233627319336;14;154.996047973633;14;137.567672729492;14;591.536865234375;14;623.281372070313;14;607.165405273438;14;591.003967285156;14;623.636596679688;14;608.049682617188;14;1475.18151855469;14;1483.01086425781;14;1492.93981933594;14;1472.63854980469;14;1482.01123046875;14;1496.39013671875;14;2405.34350585938;14;2393.654296875;14;2393.9111328125;14;2401.0029296875;14;2391.3310546875;14;2400.81689453125;14;2684.35620117188;14;2697.48461914063;14;2717.58374023438;14;2698.8212890625;14;2703.85498046875;14;2720.04565429688;14;3000.65869140625;14;2985.7998046875;14;2986.76684570313;14;2997.13940429688;14;2984.08569335938;14;2986.140625;14;3598.16870117188;14;3610.28857421875;14;3602.36181640625;14;3595.00830078125;14;3612.99780273438;14;3600.75146484375
15;148.088302612305;15;154.667846679688;15;137.153823852539;15;148.46012878418;15;155.14909362793;15;137.707763671875;15;591.668579101563;15;623.596862792969;15;607.349060058594;15;591.346618652344;15;623.8896484375;15;608.26171875;15;1475.18151855469;15;1483.01086425781;15;1492.93981933594;15;1472.31359863281;15;1482.2880859375;15;1496.27319335938;15;2405.603515625;15;2393.74243164063;15;2394.19213867188;15;2401.05419921875;15;2391.24438476563;15;2400.21630859375;15;2660.59790039063;15;2689.57104492188;15;2712.708984375;15;2663.62426757813;15;2689.5517578125;15;2714.16064453125;15;3003.80908203125;15;2988.92553710938;15;2989.73266601563;15;3000.31713867188;15;2987.41284179688;15;2989.728515625;15;3596.34521484375;15;3608.31689453125;15;3601.107421875;15;3591.05834960938;15;3610.12524414063;15;3597.39697265625
16;148.116683959961;16;154.675506591797;16;137.166595458984;16;148.465270996094;16;155.174606323242;16;137.707901000977;16;591.787414550781;16;623.7607421875;16;607.508178710938;16;591.37353515625;16;624.14013671875;16;608.448791503906;16;1473.9765625;16;1482.26647949219;16;1491.89916992188;16;1471.80261230469;16;1481.75268554688;16;1495.82678222656;16;2405.26293945313;16;2393.14892578125;16;2393.70825195313;16;2401.36279296875;16;2391.15576171875;16;2400.53515625;16;2658.68701171875;16;2689.9345703125;16;2711.89916992188;16;2654.640625;16;2687.22387695313;16;2711.68603515625;16;3005.20532226563;16;2990.71264648438;16;2991.60498046875;16;3000.31713867188;16;2987.41284179688;16;2989.728515625;16;3594.41333007813;16;3608.22583007813;16;3600.03540039063;16;3604.68359375;16;3614.06103515625;16;3601.80004882813
17;148.098175048828;17;154.7001953125;17;137.183898925781;17;148.47688293457;17;155.197601318359;17;137.737945556641;17;591.787414550781;17;623.7607421875;17;607.508178710938;17;591.248168945313;17;623.978759765625;17;608.317993164063;17;1473.9765625;17;1482.26647949219;17;1491.89916992188;17;1471.68054199219;17;1481.46496582031;17;1495.52526855469;17;2405.75146484375;17;2393.54418945313;17;2394.21948242188;17;2401.6298828125;17;2391.2822265625;17;2400.794921875;17;2660.06860351563;17;2690.76342773438;17;2712.81298828125;17;2653.6396484375;17;2686.02758789063;17;2709.71240234375;17;3004.94091796875;17;2990.267578125;17;2991.04467773438;17;3002.29516601563;17;2988.63623046875;17;2991.5107421875;17;3622.16796875;17;3614.13623046875;17;3606.03979492188;17;3639.33569335938;17;3624.28637695313;17;3606.765625
18;148.151550292969;18;154.718154907227;18;137.20475769043;18;148.523742675781;18;155.184326171875;18;137.746627807617;18;591.568664550781;18;623.390441894531;18;607.206359863281;18;590.762329101563;18;623.358276367188;18;607.748779296875;18;1473.685546875;18;1481.94055175781;18;1490.97058105469;18;1471.66052246094;18;1481.60412597656;18;1495.41662597656;18;2406.1328125;18;2393.8115234375;18;2394.3935546875;18;2401.04711914063;18;2390.81225585938;18;2400.19702148438;18;2659.6650390625;18;2690.67456054688;18;2712.427734375;18;2656.36572265625;18;2689.15673828125;18;2712.62426757813;18;3007.17407226563;18;2991.11987304688;18;2993.0791015625;18;3002.29516601563;18;2988.63623046875;18;2991.5107421875;18;3645.37573242188;18;3617.75659179688;18;3604.42260742188;18;3645.1865234375;18;3624.55053710938;18;3605.40502929688
19;148.159881591797;19;154.704284667969;19;137.22966003418;19;148.508575439453;19;155.15901184082;19;137.782470703125;19;591.40234375;19;623.285888671875;19;607.04736328125;19;591.295227050781;19;623.820190429688;19;608.277221679688;19;1473.685546875;19;1481.94055175781;19;1490.97058105469;19;1471.59448242188;19;1481.38305664063;19;1495.21533203125;19;2404.89086914063;19;2392.80493164063;19;2393.69091796875;19;2401.63940429688;19;2391.21752929688;19;2400.83520507813;19;2659.08203125;19;2690.55126953125;19;2712.40161132813;19;2653.46411132813;19;2686.86767578125;19;2710.25146484375;19;3008.29956054688;19;2992.87329101563;19;2993.13134765625;19;3002.73510742188;19;2989.7763671875;19;2991.55810546875;19;3645.37573242188;19;3617.75659179688;19;3604.42260742188;19;3637.11303710938;19;3617.90698242188;19;3597.40869140625
20;148.133819580078;20;154.713653564453;20;137.220901489258;20;148.464004516602;20;155.195388793945;20;137.742080688477;20;592.033630371094;20;623.572692871094;20;607.536560058594;20;591.564575195313;20;624.080627441406;20;608.540771484375;20;1475.5556640625;20;1483.85205078125;20;1492.86303710938;20;1473.07873535156;20;1483.00549316406;20;1496.822265625;20;2406.8203125;20;2394.64819335938;20;2395.8505859375;20;2401.6484375;20;2391.56372070313;20;2401.44262695313;20;2659.96801757813;20;2690.875;20;2712.91357421875;20;2654.89379882813;20;2687.822265625;20;2710.48657226563;20;3005.95043945313;20;2990.84326171875;20;2991.9052734375;20;3002.46875;20;2990.50024414063;20;2992.23168945313;20;3645.18530273438;20;3618.087890625;20;3602.96411132813;20;3636.91552734375;20;3617.083984375;20;3596.22778320313
21;148.028854370117;21;154.631622314453;21;137.160873413086;21;148.494338989258;21;156.114761352539;21;140.718826293945;21;592.033630371094;21;623.572692871094;21;607.536560058594;21;600.140686035156;21;626.068115234375;21;609.196960449219;21;1475.37170410156;21;1483.94750976563;21;1492.80871582031;21;1472.83374023438;21;1483.00354003906;21;1496.5986328125;21;2393.14819335938;21;2388.65063476563;21;2394.115234375;21;2370.79711914063;21;2379.67333984375;21;2398.166015625;21;2659.30517578125;21;2691.03442382813;21;2712.52734375;21;2654.89379882813;21;2687.822265625;21;2710.48657226563;21;3008.76953125;21;2997.689453125;21;3002.6044921875;21;3007.3349609375;21;2999.6162109375;21;3013.83129882813;21;3645.18530273438;21;3618.087890625;21;3602.96411132813;21;3646.8154296875;21;3626.78686523438;21;3605.1220703125
22;150.010330200195;22;161.257019042969;22;155.241058349609;22;151.613372802734;22;165.160339355469;22;164.263381958008;22;641.521606445313;22;640.033630371094;22;613.498168945313;22;633.761474609375;22;637.687927246094;22;613.521179199219;22;1475.43444824219;22;1483.8525390625;22;1492.57556152344;22;1472.85180664063;22;1482.984375;22;1497.00964355469;22;2354.85498046875;22;2374.3408203125;22;2388.375;22;2350.74853515625;22;2371.16796875;22;2393.42431640625;22;2660.5205078125;22;2691.580078125;22;2712.55883789063;22;2653.7373046875;22;2687.20776367188;22;2708.81103515625;22;3012.21118164063;22;3002.2021484375;22;3018.24389648438;22;3007.98022460938;22;2999.32861328125;22;3017.49877929688;22;3649.69116210938;22;3624.02563476563;22;3607.65869140625;22;3646.89794921875;22;3628.9775390625;22;3605.57568359375
23;151.561676025391;23;165.056121826172;23;164.655075073242;23;152.024658203125;23;165.605422973633;23;165.391967773438;23;641.974487304688;23;640.053894042969;23;613.175109863281;23;641.754150390625;23;640.72509765625;23;614.489013671875;23;1475.21276855469;23;1483.69445800781;23;1492.08972167969;23;1472.87280273438;23;1482.84326171875;23;1496.69250488281;23;2354.85498046875;23;2374.3408203125;23;2388.375;23;2351.01635742188;23;2372.72778320313;23;2394.43725585938;23;2657.599609375;23;2688.9609375;23;2709.1748046875;23;2653.7373046875;23;2687.20776367188;23;2708.81103515625;23;3012.16284179688;23;3001.240234375;23;3018.26098632813;23;3008.18505859375;23;2998.74536132813;23;3016.6142578125;23;3645.77783203125;23;3620.72143554688;23;3604.39624023438;23;3644.35595703125;23;3626.52709960938;23;3604.35791015625
24;151.874710083008;24;165.318649291992;24;164.956634521484;24;152.295486450195;24;165.845672607422;24;165.593780517578;24;642.342407226563;24;640.409973144531;24;613.448974609375;24;641.932373046875;24;640.845703125;24;614.450317382813;24;1474.73657226563;24;1483.400390625;24;1491.68054199219;24;1472.21252441406;24;1482.26245117188;24;1496.01953125;24;2351.5947265625;24;2372.36791992188;24;2385.80786132813;24;2346.21166992188;24;2369.146484375;24;2390.787109375;24;2656.88256835938;24;2689.10522460938;24;2708.291015625;24;2653.75048828125;24;2687.81005859375;24;2708.34765625;24;3013.41015625;24;3001.73217773438;24;3019.22900390625;24;3009.29150390625;24;3000.18603515625;24;3018.68701171875;24;3648.59594726563;24;3622.84155273438;24;3606.54858398438;24;3644.15283203125;24;3626.00244140625;24;3603.68481445313
25;151.962936401367;25;165.397583007813;25;165.04020690918;25;152.33544921875;25;165.915496826172;25;165.635665893555;25;642.286682128906;25;640.37255859375;25;613.4306640625;25;641.62353515625;25;640.501708984375;25;614.040344238281;25;1474.51770019531;25;1482.876953125;25;1491.23291015625;25;1472.21252441406;25;1482.26245117188;25;1496.01953125;25;2351.5947265625;25;2372.36791992188;25;2385.80786132813;25;2348.5986328125;25;2370.96264648438;25;2392.54858398438;25;2658.96606445313;25;2690.33374023438;25;2709.90454101563;25;2663.33374023438;25;2688.09301757813;25;2709.67114257813;25;3011.34033203125;25;3000.505859375;25;3018.63037109375;25;3007.10815429688;25;2998.07641601563;25;3016.91552734375;25;3647.0146484375;25;3621.39233398438;25;3604.97192382813;25;3645.4912109375;25;3626.8916015625;25;3604.49731445313
26;152.035461425781;26;165.456008911133;26;165.127075195313;26;152.37971496582;26;165.892105102539;26;165.64631652832;26;641.905822753906;26;640.155151367188;26;612.941955566406;26;641.62353515625;26;640.501708984375;26;614.040344238281;26;1475.55651855469;26;1483.78234863281;26;1492.23083496094;26;1473.0703125;26;1483.02026367188;26;1496.94982910156;26;2349.89453125;26;2370.61401367188;26;2384.57934570313;26;2347.20922851563;26;2369.86987304688;26;2391.36889648438;26;2683.12646484375;26;2695.27954101563;26;2712.98583984375;26;2689.97021484375;26;2697.42114257813;26;2714.0576171875;26;3011.34033203125;26;3000.505859375;26;3018.63037109375;26;3009.75073242188;26;3000.28564453125;26;3019.15454101563;26;3641.01342773438;26;3617.86401367188;26;3602.31225585938;26;3641.25634765625;26;3622.447265625;26;3600.62158203125
27;151.908737182617;27;165.287078857422;27;164.931274414063;27;152.25;27;165.761260986328;27;165.496444702148;27;642.25390625;27;640.35400390625;27;613.320190429688;27;641.626708984375;27;640.599731445313;27;614.165710449219;27;1477.93188476563;27;1484.275390625;27;1492.3544921875;27;1473.0703125;27;1483.02026367188;27;1496.94982910156;27;2355.35913085938;27;2375.86401367188;27;2390.5390625;27;2347.98779296875;27;2370.50219726563;27;2392.74731445313;27;2697.623046875;27;2701.74072265625;27;2714.78979492188;27;2694.71142578125;27;2701.322265625;27;2714.40234375;27;3004.98779296875;27;2997.73901367188;27;3020.61499023438;27;3009.89404296875;27;2999.79711914063;27;3019.62133789063;27;3611.255859375;27;3610.63818359375;27;3602.30932617188;27;3621.35131835938;27;3617.30078125;27;3601.779296875
28;151.995208740234;28;165.408981323242;28;165.035461425781;28;152.314437866211;28;165.840728759766;28;165.592498779297;28;642.250427246094;28;640.29248046875;28;613.427551269531;28;641.302429199219;28;640.216979980469;28;613.818420410156;28;1510.20678710938;28;1494.50903320313;28;1497.42395019531;28;1517.32238769531;28;1496.95581054688;28;1503.01538085938;28;2355.18188476563;28;2375.86376953125;28;2390.28002929688;28;2351.0771484375;28;2373.19848632813;28;2395.939453125;28;2699.26611328125;28;2703.59497070313;28;2715.10302734375;28;2692.32275390625;28;2698.57275390625;28;2712.11083984375;28;3004.98779296875;28;2997.73901367188;28;3020.61499023438;28;2979.79248046875;28;2987.08666992188;28;3017.37744140625;28;3591.92846679688;28;3602.5166015625;28;3595.81591796875;28;3593.44995117188;28;3607.43237304688;28;3596.83471679688
