05_L1_t_Einspeisung;05_L1_I_Einspeisung;05_L2_t_Einspeisung;05_L2_I_Einspeisung;05_L3_t_Einspeisung;05_L3_I_Einspeisung;05_L1_t_Pruefling;05_L1_I_Pruefling;05_L2_t_Pruefling;05_L2_I_Pruefling;05_L3_t_Pruefling;05_L3_I_Pruefling;20_L1_t_Einspeisung;20_L1_I_Einspeisung;20_L2_t_Einspeisung;20_L2_I_Einspeisung;20_L3_t_Einspeisung;20_L3_I_Einspeisung;20_L1_t_Pruefling;20_L1_I_Pruefling;20_L2_t_Pruefling;20_L2_I_Pruefling;20_L3_t_Pruefling;20_L3_I_Pruefling;50_L1_t_Einspeisung;50_L1_I_Einspeisung;50_L2_t_Einspeisung;50_L2_I_Einspeisung;50_L3_t_Einspeisung;50_L3_I_Einspeisung;50_L1_t_Pruefling;50_L1_I_Pruefling;50_L2_t_Pruefling;50_L2_I_Pruefling;50_L3_t_Pruefling;50_L3_I_Pruefling;80_L1_t_Einspeisung;80_L1_I_Einspeisung;80_L2_t_Einspeisung;80_L2_I_Einspeisung;80_L3_t_Einspeisung;80_L3_I_Einspeisung;80_L1_t_Pruefling;80_L1_I_Pruefling;80_L2_t_Pruefling;80_L2_I_Pruefling;80_L3_t_Pruefling;80_L3_I_Pruefling;90_L1_t_Einspeisung;90_L1_I_Einspeisung;90_L2_t_Einspeisung;90_L2_I_Einspeisung;90_L3_t_Einspeisung;90_L3_I_Einspeisung;90_L1_t_Pruefling;90_L1_I_Pruefling;90_L2_t_Pruefling;90_L2_I_Pruefling;90_L3_t_Pruefling;90_L3_I_Pruefling;100_L1_t_Einspeisung;100_L1_I_Einspeisung;100_L2_t_Einspeisung;100_L2_I_Einspeisung;100_L3_t_Einspeisung;100_L3_I_Einspeisung;100_L1_t_Pruefling;100_L1_I_Pruefling;100_L2_t_Pruefling;100_L2_I_Pruefling;100_L3_t_Pruefling;100_L3_I_Pruefling;120_L1_t_Einspeisung;120_L1_I_Einspeisung;120_L2_t_Einspeisung;120_L2_I_Einspeisung;120_L3_t_Einspeisung;120_L3_I_Einspeisung;120_L1_t_Pruefling;120_L1_I_Pruefling;120_L2_t_Pruefling;120_L2_I_Pruefling;120_L3_t_Pruefling;120_L3_I_Pruefling
88;210.110824584961;88;194.366912841797;88;204.246322631836;88;210.421157836914;88;194.46923828125;88;199.546142578125;88;776.869873046875;88;819.697143554688;88;794.576232910156;88;774.713134765625;88;805.004211425781;88;793.585571289063;88;2029.54125976563;88;1988.36547851563;88;2004.44287109375;88;2027.52514648438;88;1986.12170410156;88;1996.04113769531;88;3219.70874023438;88;3218.0556640625;88;3208.27270507813;88;3202.3798828125;88;3209.51391601563;88;3200.44604492188;88;3598.9423828125;88;3557.478515625;88;3600.048828125;88;3592.6962890625;88;3558.92358398438;88;3592.30004882813;88;4006.677734375;88;3968.28173828125;88;3988.798828125;88;3998.88330078125;88;3960.39135742188;88;3975.28247070313;88;4812.013671875;88;4806.1650390625;88;4803.31298828125;88;4739.41650390625;88;4822.3466796875;88;4728.60595703125
89;209.955612182617;89;194.386596679688;89;203.964416503906;89;210.431823730469;89;194.546142578125;89;197.206436157227;89;774.951171875;89;807.296936035156;89;795.140747070313;89;776.337768554688;89;806.863830566406;89;793.807678222656;89;2029.57373046875;89;1988.22570800781;89;2004.28796386719;89;2025.92895507813;89;1984.84240722656;89;1996.81005859375;89;3209.49560546875;89;3210.29125976563;89;3208.27270507813;89;3168.22338867188;89;3195.07861328125;89;3203.509765625;89;3598.51513671875;89;3549.072265625;89;3600.048828125;89;3591.76171875;89;3557.95288085938;89;3593.48901367188;89;4008.20922851563;89;3967.99584960938;89;3989.83203125;89;3996.349609375;89;3959.21875;89;3978.1103515625;89;4809.86865234375;89;4806.5830078125;89;4826.2666015625;89;4735.75830078125;89;4817.791015625;89;4736.7470703125
90;210.005676269531;90;194.343032836914;90;199.461822509766;90;210.399627685547;90;194.393325805664;90;197.200622558594;90;776.517822265625;90;808.001098632813;90;794.419982910156;90;791.850769042969;90;810.626586914063;90;792.556335449219;90;2028.07983398438;90;1988.77172851563;90;1999.43017578125;90;2027.6298828125;90;1987.0908203125;90;2001.97290039063;90;3174.30981445313;90;3220.7451171875;90;3206.53247070313;90;3165.02368164063;90;3196.212890625;90;3202.2919921875;90;3597.83154296875;90;3566.9130859375;90;3599.23193359375;90;3592.01928710938;90;3559.56396484375;90;3596.87866210938;90;4005.66381835938;90;3966.9111328125;90;3984.87329101563;90;3990.42041015625;90;3954.24096679688;90;3976.35131835938;90;4808.6982421875;90;4806.84033203125;90;4810.97705078125;90;4739.767578125;90;4823.68212890625;90;4740.4072265625
91;209.953018188477;91;194.223052978516;91;197.008926391602;91;210.588775634766;91;194.541641235352;91;197.004241943359;91;791.482238769531;91;805.65478515625;91;794.633666992188;91;819.748596191406;91;820.436279296875;91;794.936889648438;91;2029.85571289063;91;1988.66552734375;91;1999.71496582031;91;2026.12561035156;91;1986.11975097656;91;2001.83935546875;91;3169.60766601563;91;3216.0576171875;91;3209.27416992188;91;3164.8408203125;91;3196.5517578125;91;3204.36767578125;91;3599.01831054688;91;3565.048828125;91;3600.36083984375;91;3593.26293945313;91;3560.65600585938;91;3596.60620117188;91;3999.30444335938;91;3967.91357421875;91;3991.19287109375;91;3998.1337890625;91;3961.72729492188;91;3972.09497070313;91;4811.50927734375;91;4806.23291015625;91;4820.9267578125;91;4732.71728515625;91;4828.27490234375;91;4736.56689453125
92;210.145980834961;92;194.309677124023;92;197.024276733398;92;210.113159179688;92;194.216537475586;92;197.072036743164;92;819.60009765625;92;807.381958007813;92;793.2822265625;92;823.347717285156;92;822.537780761719;92;794.301086425781;92;2028.55078125;92;1987.51879882813;92;2005.07495117188;92;2025.91467285156;92;1985.59350585938;92;2000.43249511719;92;3169.5078125;92;3201.11499023438;92;3208.96948242188;92;3164.8408203125;92;3196.5517578125;92;3204.36767578125;92;3598.46459960938;92;3564.10815429688;92;3604.05932617188;92;3592.75146484375;92;3558.3740234375;92;3595.1669921875;92;4006.2470703125;92;3966.41577148438;92;3988.22973632813;92;3998.66625976563;92;3961.0537109375;92;4002.6689453125;92;4803.3017578125;92;4803.9970703125;92;4824.46337890625;92;4740.23046875;92;4837.08984375;92;4738.76708984375
93;209.801193237305;93;194.158294677734;93;196.81999206543;93;178.733123779297;93;184.636901855469;93;197.087142944336;93;823.577331542969;93;811.087036132813;93;795.771667480469;93;822.470336914063;93;821.793395996094;93;794.3056640625;93;2028.12036132813;93;1989.57678222656;93;2004.93884277344;93;2020.92028808594;93;1980.86279296875;93;1993.52392578125;93;3169.5078125;93;3201.44775390625;93;3210.43969726563;93;3163.39428710938;93;3195.15991210938;93;3200.18676757813;93;3598.46459960938;93;3566.5732421875;93;3603.90307617188;93;3591.36010742188;93;3557.32006835938;93;3594.74975585938;93;4007.97338867188;93;3961.45166015625;93;4008.38720703125;93;3998.74584960938;93;3960.31274414063;93;4005.59619140625;93;4814.1201171875;93;4806.56982421875;93;4823.58642578125;93;4728.95703125;93;4824.08349609375;93;4741.931640625
94;179.119140625;94;194.30500793457;94;196.868789672852;94;161.173324584961;94;180.047225952148;94;197.247497558594;94;822.765197753906;94;820.857666015625;94;795.1591796875;94;822.693786621094;94;822.229370117188;94;794.449462890625;94;2023.44970703125;94;1988.69580078125;94;2003.95336914063;94;2021.70104980469;94;1981.12377929688;94;1992.84484863281;94;3167.64453125;94;3201.53955078125;94;3210.43969726563;94;3165.98559570313;94;3198.05419921875;94;3203.66040039063;94;3596.73950195313;94;3564.00854492188;94;3602.48999023438;94;3591.94091796875;94;3559.28173828125;94;3597.29150390625;94;4005.6025390625;94;3967.99072265625;94;4018.29223632813;94;4002.17333984375;94;3964.65356445313;94;4005.94140625;94;4799.33935546875;94;4812.32763671875;94;4822.84716796875;94;4736.46630859375;94;4832.04443359375;94;4741.15478515625
95;160.692901611328;95;194.05029296875;95;196.887908935547;95;161.180953979492;95;180.140823364258;95;197.185562133789;95;822.990539550781;95;823.124755859375;95;795.106811523438;95;821.242004394531;95;820.899230957031;95;793.033447265625;95;2023.48986816406;95;1988.3740234375;95;1996.77697753906;95;2026.87426757813;95;1985.90576171875;95;1992.35766601563;95;3170.001953125;95;3201.53955078125;95;3205.9404296875;95;3166.04931640625;95;3197.46948242188;95;3202.23803710938;95;3596.7080078125;95;3564.00854492188;95;3601.892578125;95;3595.69873046875;95;3561.72143554688;95;3596.84887695313;95;4011.76586914063;95;3969.09301757813;95;4018.29223632813;95;4000.30419921875;95;3963.17944335938;95;4000.2001953125;95;4808.38623046875;95;4824.22119140625;95;4827.2236328125;95;4740.6796875;95;4835.4814453125;95;4734.4453125
96;160.745025634766;96;184.701110839844;96;197.074829101563;96;161.082397460938;96;179.964279174805;96;197.189010620117;96;821.512268066406;96;822.409545898438;96;795.303527832031;96;823.689270019531;96;823.35498046875;96;786.886779785156;96;2028.99072265625;96;1984.0029296875;96;1996.02282714844;96;2027.09887695313;96;1986.17858886719;96;1992.35766601563;96;3170.69482421875;96;3199.47607421875;96;3209.716796875;96;3167.474609375;96;3198.73876953125;96;3202.8984375;96;3601.3154296875;96;3562.36474609375;96;3604.92944335938;96;3595.50903320313;96;3562.59716796875;96;3594.544921875;96;4009.42651367188;96;3964.9736328125;96;4018.5654296875;96;3966.94506835938;96;3949.421875;96;4006.33569335938;96;4811.140625;96;4809.60595703125;96;4827.8681640625;96;4736.7587890625;96;4832.2822265625;96;4737.0927734375
97;160.598999023438;97;179.836547851563;97;196.979888916016;97;161.111114501953;97;180.113586425781;97;197.331130981445;97;823.974060058594;97;822.811340332031;97;793.828308105469;97;823.146118164063;97;822.669677734375;97;779.233825683594;97;2029.24548339844;97;1983.55358886719;97;1995.87573242188;97;2015.4423828125;97;1982.35278320313;97;1992.08081054688;97;3172.01147460938;97;3202.57397460938;97;3208.81665039063;97;3167.474609375;97;3198.73876953125;97;3201.14404296875;97;3601.32885742188;97;3564.244140625;97;3605.02587890625;97;3594.71240234375;97;3561.4140625;97;3593.94384765625;97;3955.17846679688;97;3972.0771484375;97;4012.9033203125;97;3946.4638671875;97;3954.97094726563;97;4004.57373046875;97;4810.64697265625;97;4818.4931640625;97;4821.20361328125;97;4738.99609375;97;4833.3994140625;97;4736.53076171875
98;160.662490844727;98;179.875152587891;98;197.021423339844;98;161.124618530273;98;180.094177246094;98;197.188659667969;98;823.431701660156;98;821.510864257813;98;787.911071777344;98;823.025817871094;98;822.648315429688;98;778.451293945313;98;2018.96887207031;98;1988.69030761719;98;1995.87573242188;98;1968.16235351563;98;1966.64111328125;98;1990.65637207031;98;3172.01147460938;98;3202.37548828125;98;3209.12280273438;98;3163.00390625;98;3194.26318359375;98;3203.10400390625;98;3600.38232421875;98;3567.17236328125;98;3601.98291015625;98;3593.52587890625;98;3561.38647460938;98;3594.9404296875;98;3949.75170898438;98;3969.74194335938;98;4017.31372070313;98;3942.44213867188;98;3952.67456054688;98;4005.4365234375;98;4809.19287109375;98;4821.419921875;98;4818.083984375;98;4742.14892578125;98;4837.4482421875;98;4734.068359375
99;160.677276611328;99;179.71728515625;99;197.138198852539;99;161.306579589844;99;180.241989135742;99;197.404800415039;99;823.283020019531;99;823.970947265625;99;779.981384277344;99;823.029357910156;99;822.98095703125;99;778.451293945313;99;1970.61987304688;99;1988.93591308594;99;1995.18383789063;99;1967.60534667969;99;1966.38342285156;99;1989.85473632813;99;3167.28149414063;99;3203.50561523438;99;3207.71435546875;99;3167.59448242188;99;3198.212890625;99;3203.81323242188;99;3598.99609375;99;3568.11669921875;99;3601.119140625;99;3597.20532226563;99;3564.0615234375;99;3593.4267578125;99;3949.75170898438;99;3960.05908203125;99;4018.1767578125;99;3943.9033203125;99;3953.86669921875;99;4006.13745117188;99;4813.29638671875;99;4821.001953125;99;4826.84716796875;99;4739.94970703125;99;4837.98583984375;99;4729.74658203125
100;160.838073730469;100;179.874069213867;100;197.011840820313;100;161.241653442383;100;180.166549682617;100;198.419967651367;100;823.358642578125;100;823.315185546875;100;779.981384277344;100;821.600646972656;100;821.641296386719;100;777.721801757813;100;1969.71801757813;100;1985.32495117188;100;1994.14099121094;100;1967.45043945313;100;1966.35754394531;100;1986.62927246094;100;3171.69653320313;100;3203.50561523438;100;3208.60107421875;100;3166.32397460938;100;3196.26318359375;100;3209.62817382813;100;3602.43725585938;100;3566.9296875;100;3602.36254882813;100;3595.49194335938;100;3562.70849609375;100;3593.7578125;100;3951.92578125;100;3959.42065429688;100;4018.25170898438;100;3938.60302734375;100;3947.95239257813;100;4017.1533203125;100;4813.908203125;100;4818.33154296875;100;4816.1337890625;100;4733.8505859375;100;4829.3857421875;100;4734.1474609375
101;160.776290893555;101;179.850357055664;101;197.213729858398;101;161.191513061523;101;180.180252075195;101;204.6591796875;101;821.8359375;101;823.190246582031;101;779.161560058594;101;817.335998535156;101;796.151733398438;101;778.10009765625;101;1969.99658203125;101;1969.16333007813;101;1993.11206054688;101;1967.45043945313;101;1966.35754394531;101;1991.47253417969;101;3171.1884765625;101;3198.64306640625;101;3209.96337890625;101;3166.236328125;101;3197.11938476563;101;3205.95434570313;101;3601.50659179688;101;3566.80834960938;101;3600.57958984375;101;3593.53881835938;101;3560.31567382813;101;3591.775390625;101;3946.61474609375;101;3959.42065429688;101;4017.92163085938;101;3944.11328125;101;3953.9052734375;101;4029.19091796875;101;4807.73583984375;101;4823.12255859375;101;4817.29443359375;101;4736.31298828125;101;4830.8486328125;101;4733.70458984375
102;160.725082397461;102;180.005157470703;102;198.154174804688;102;161.220428466797;102;180.253555297852;102;204.6591796875;102;817.910095214844;102;823.621398925781;102;778.568481445313;102;810.539306640625;102;768.127746582031;102;778.951354980469;102;1969.99658203125;102;1969.11706542969;102;1989.8564453125;102;1967.07592773438;102;1966.24108886719;102;1990.02392578125;102;3170.5830078125;102;3202.43139648438;102;3214.478515625;102;3165.32275390625;102;3195.53833007813;102;3208.42504882813;102;3599.15893554688;102;3568.94018554688;102;3601.36328125;102;3592.95263671875;102;3560.365234375;102;3594.28759765625;102;3950.76806640625;102;3960.80834960938;102;4027.15405273438;102;3942.66088867188;102;3951.86303710938;102;4033.15454101563;102;4804.470703125;102;4825.02587890625;102;4817.4609375;102;4736.33935546875;102;4832.24560546875;102;4736.2900390625
103;160.747970581055;103;179.9404296875;103;204.480331420898;103;161.204971313477;103;180.118698120117;103;204.708984375;103;810.733154296875;103;822.209350585938;103;778.796813964844;103;809.341491699219;103;767.205261230469;103;779.251281738281;103;1969.20458984375;103;1969.32580566406;103;1994.63024902344;103;1966.02197265625;103;1965.47790527344;103;1991.48205566406;103;3169.876953125;103;3201.19506835938;103;3212.39965820313;103;3166.5751953125;103;3197.14428710938;103;3204.57177734375;103;3598.35375976563;103;3568.01513671875;103;3599.37963867188;103;3594.91088867188;103;3561.400390625;103;3593.79638671875;103;3951.94873046875;103;3955.2763671875;103;4040.72143554688;103;3943.14428710938;103;3953.49658203125;103;4027.78051757813;103;4813.54052734375;103;4818.13623046875;103;4817.23779296875;103;4734.68310546875;103;4829.96435546875;103;4736.2314453125
104;160.730102539063;104;179.934661865234;104;204.480331420898;104;161.349380493164;104;180.28205871582;104;204.684020996094;104;810.733154296875;104;797.728149414063;104;779.67822265625;104;809.341491699219;104;767.205261230469;104;778.281372070313;104;1968.42858886719;104;1969.32580566406;104;1993.18469238281;104;1965.44287109375;104;1964.20202636719;104;1996.19567871094;104;3170.98510742188;104;3201.5986328125;104;3214.52905273438;104;3188.84350585938;104;3202.376953125;104;3206.005859375;104;3600.41479492188;104;3565.7880859375;104;3601.59765625;104;3593.10864257813;104;3559.5341796875;104;3593.74731445313;104;3951.5029296875;104;3960.12719726563;104;4047.71557617188;104;3945.04736328125;104;3953.30810546875;104;4034.43481445313;104;4804.39111328125;104;4814.5263671875;104;4823.69677734375;104;4730.7421875;104;4824.0;104;4736.2314453125
105;160.903289794922;105;180.009918212891;105;204.509963989258;105;170.263931274414;105;182.188232421875;105;204.771347045898;105;809.757446289063;105;768.62548828125;105;780.118225097656;105;808.551574707031;105;766.601684570313;105;779.296569824219;105;1967.67993164063;105;1968.67541503906;105;1994.69506835938;105;1961.87744140625;105;1961.08239746094;105;2005.79431152344;105;3190.59423828125;105;3200.54638671875;105;3210.59741210938;105;3211.77368164063;105;3213.783203125;105;3203.34375;105;3598.59985351563;105;3565.86303710938;105;3601.09887695313;105;3593.41918945313;105;3559.77465820313;105;3593.63110351563;105;3950.80395507813;105;3960.15869140625;105;4040.05615234375;105;3988.00756835938;105;3980.88671875;105;4016.658203125;105;4806.5556640625;105;4822.98095703125;105;4819.654296875;105;4735.955078125;105;4829.45361328125;105;4719.443359375
106;169.271133422852;106;179.879348754883;106;204.482086181641;106;211.727890014648;106;194.634628295898;106;204.56103515625;106;808.830505371094;106;768.62548828125;106;779.144226074219;106;809.165405273438;106;767.164367675781;106;779.067443847656;106;1964.07482910156;106;1967.88208007813;106;1999.27209472656;106;1966.49865722656;106;1965.9248046875;106;2006.58898925781;106;3215.49243164063;106;3201.84399414063;106;3213.06005859375;106;3212.80688476563;106;3213.95581054688;106;3207.7392578125;106;3599.291015625;106;3566.96508789063;106;3601.18310546875;106;3592.00463867188;106;3560.421875;106;3594.90405273438;106;3985.31494140625;106;3961.43481445313;106;4048.654296875;106;4019.92895507813;106;4039.92211914063;106;3997.12939453125;106;4806.56884765625;106;4813.61181640625;106;4822.01025390625;106;4735.06982421875;106;4829.7626953125;106;4714.59375
107;211.314407348633;107;180.049957275391;107;204.569686889648;107;211.727890014648;107;194.634628295898;107;204.627029418945;107;809.431884765625;107;767.815185546875;107;780.03173828125;107;810.182373046875;107;767.927917480469;107;779.633850097656;107;1968.62487792969;107;1966.8828125;107;2009.12622070313;107;1965.06066894531;107;1963.86730957031;107;2006.39245605469;107;3217.46264648438;107;3206.47973632813;107;3209.26391601563;107;3214.45751953125;107;3215.79443359375;107;3205.16674804688;107;3597.57153320313;107;3564.99072265625;107;3601.78881835938;107;3594.88818359375;107;3561.75439453125;107;3593.56616210938;107;4026.1044921875;107;3960.48291015625;107;4035.66162109375;107;4025.09204101563;107;4051.18408203125;107;3994.595703125;107;4807.150390625;107;4814.03369140625;107;4806.09619140625;107;4736.62255859375;107;4832.49462890625;107;4712.3251953125
108;211.314407348633;108;181.792846679688;108;204.393310546875;108;211.806732177734;108;194.73664855957;108;204.184631347656;108;810.485412597656;108;767.144958496094;108;779.839782714844;108;810.505187988281;108;768.014587402344;108;779.128051757813;108;1967.12060546875;108;1963.90270996094;108;2009.80529785156;108;1966.64343261719;108;1965.42370605469;108;2006.81872558594;108;3219.39721679688;108;3218.3369140625;108;3213.63916015625;108;3211.45751953125;108;3212.86743164063;108;3207.95703125;108;3600.26342773438;108;3565.68334960938;108;3601.78881835938;108;3595.36767578125;108;3561.42919921875;108;3601.67846679688;108;4035.251953125;108;3975.841796875;108;4011.87084960938;108;4018.6962890625;108;4044.34448242188;108;3994.46142578125;108;4811.52099609375;108;4815.056640625;108;4795.45947265625;108;4738.11279296875;108;4831.7861328125;108;4713.521484375
109;211.336990356445;109;194.410369873047;109;204.452041625977;109;211.65022277832;109;194.738845825195;109;204.521942138672;109;810.690673828125;109;767.635437011719;109;780.425476074219;109;809.639953613281;109;767.02099609375;109;777.733703613281;109;1968.75463867188;109;1968.08654785156;109;2009.63879394531;109;1973.59643554688;109;1990.96813964844;109;2004.62438964844;109;3215.90161132813;109;3218.65942382813;109;3211.51123046875;109;3211.8408203125;109;3213.95361328125;109;3176.37573242188;109;3600.73583984375;109;3564.908203125;109;3601.423828125;109;3594.91430664063;109;3560.81860351563;109;3608.03051757813;109;4027.41577148438;109;4039.13549804688;109;4006.94213867188;109;4024.77368164063;109;4050.89428710938;109;3996.64990234375;109;4808.84521484375;109;4815.8076171875;109;4795.0546875;109;4738.11279296875;109;4831.7861328125;109;4712.61083984375
110;211.19450378418;110;194.410369873047;110;203.99674987793;110;211.753143310547;110;194.815322875977;110;204.591415405273;110;809.920043945313;110;768.503967285156;110;779.903686523438;110;810.752136230469;110;768.196105957031;110;803.730895996094;110;1975.30346679688;110;1966.75061035156;110;2009.9677734375;110;1980.41979980469;110;2021.84533691406;110;2012.27026367188;110;3217.27001953125;110;3221.17211914063;110;3214.02709960938;110;3208.77709960938;110;3211.12329101563;110;3169.46655273438;110;3600.662109375;110;3567.41333007813;110;3606.5791015625;110;3594.650390625;110;3561.13427734375;110;3608.03051757813;110;4034.75903320313;110;4058.5322265625;110;4008.19873046875;110;4017.009765625;110;4043.3544921875;110;3994.27490234375;110;4812.0419921875;110;4821.14111328125;110;4793.708984375;110;4736.68017578125;110;4826.46923828125;110;4705.697265625
111;211.316864013672;111;194.493682861328;111;204.327606201172;111;211.590103149414;111;194.629516601563;111;204.577178955078;111;810.955749511719;111;768.501403808594;111;778.521179199219;111;810.485778808594;111;768.095275878906;111;816.929138183594;111;1982.48449707031;111;1967.88781738281;111;2007.74548339844;111;1980.17211914063;111;2023.17932128906;111;2012.3681640625;111;3212.9033203125;111;3217.56909179688;111;3185.62915039063;111;3214.33862304688;111;3216.11254882813;111;3168.4619140625;111;3600.57568359375;111;3566.783203125;111;3614.83129882813;111;3595.2236328125;111;3561.12475585938;111;3608.9658203125;111;4027.33935546875;111;4050.82421875;111;4007.8115234375;111;4018.15649414063;111;4041.73364257813;111;3996.3603515625;111;4806.63525390625;111;4816.525390625;111;4794.31103515625;111;4738.2626953125;111;4826.0537109375;111;4700.12646484375
112;211.168380737305;112;194.502639770508;112;204.423233032227;112;211.680587768555;112;194.700881958008;112;204.715103149414;112;810.732177734375;112;767.582153320313;112;803.978759765625;112;810.835388183594;112;768.587890625;112;816.349609375;112;1982.30529785156;112;1991.99462890625;112;2015.177734375;112;1979.99291992188;112;2023.111328125;112;2012.60498046875;112;3218.74169921875;112;3219.23657226563;112;3175.439453125;112;3212.18310546875;112;3213.3984375;112;3168.4619140625;112;3600.57568359375;112;3566.55224609375;112;3616.25146484375;112;3594.25341796875;112;3560.21728515625;112;3605.42065429688;112;4028.51171875;112;4058.89086914063;112;4006.56567382813;112;4015.58447265625;112;4037.146484375;112;3992.64453125;112;4810.798828125;112;4819.01025390625;112;4789.76904296875;112;4737.08544921875;112;4823.40234375;112;4710.88232421875
113;211.218688964844;113;194.57275390625;113;204.44841003418;113;211.18603515625;113;194.313171386719;113;204.590438842773;113;811.1328125;113;768.714782714844;113;817.666259765625;113;810.203735351563;113;768.088134765625;113;815.859741210938;113;1981.98217773438;113;2024.30139160156;113;2015.48706054688;113;1980.29821777344;113;2023.13562011719;113;2010.72119140625;113;3217.09936523438;113;3215.4716796875;113;3174.62915039063;113;3214.5859375;113;3215.8974609375;113;3168.77978515625;113;3599.79125976563;113;3566.70581054688;113;3616.25146484375;113;3605.53588867188;113;3598.17919921875;113;3608.2626953125;113;4024.67016601563;113;4050.80883789063;113;4010.15649414063;113;4015.21826171875;113;4037.05078125;113;3994.71557617188;113;4810.404296875;113;4811.056640625;113;4777.42236328125;113;4738.51171875;113;4825.30419921875;113;4712.4306640625
114;210.760238647461;114;194.392395019531;114;204.528564453125;114;211.511489868164;114;194.607940673828;114;204.701568603516;114;810.466552734375;114;768.624633789063;114;817.184875488281;114;808.684265136719;114;766.818420410156;114;816.189514160156;114;1982.50671386719;114;2025.96154785156;114;2015.76123046875;114;1979.640625;114;2021.01904296875;114;2009.30688476563;114;3218.8798828125;114;3220.7333984375;114;3174.62915039063;114;3206.90893554688;114;3206.22705078125;114;3166.59741210938;114;3608.56079101563;114;3566.70581054688;114;3612.29809570313;114;3608.18188476563;114;3618.34594726563;114;3608.62768554688;114;4025.79956054688;114;4048.83374023438;114;4007.736328125;114;4017.46166992188;114;4038.55419921875;114;3996.38842773438;114;4810.2548828125;114;4810.06396484375;114;4789.8525390625;114;4736.40478515625;114;4823.76220703125;114;4702.2548828125
115;211.060394287109;115;194.487228393555;115;204.445861816406;115;211.650146484375;115;194.710174560547;115;204.564849853516;115;808.962951660156;115;769.177307128906;115;816.786071777344;115;813.752868652344;115;777.385009765625;115;815.440979003906;115;1981.26867675781;115;2025.73181152344;115;2013.939453125;115;2015.89270019531;115;2032.87194824219;115;2006.80395507813;115;3212.35766601563;115;3218.57470703125;115;3174.00561523438;115;3208.66430664063;115;3204.77368164063;115;3165.32568359375;115;3613.18090820313;115;3566.00024414063;115;3615.572265625;115;3608.18188476563;115;3618.34594726563;115;3608.62768554688;115;4026.08447265625;115;4042.876953125;115;4007.736328125;115;4015.04272460938;115;4036.92431640625;115;3996.3076171875;115;4809.17236328125;115;4810.986328125;115;4795.93359375;115;4730.09228515625;115;4817.138671875;115;4708.48486328125
116;211.232315063477;116;194.078186035156;116;204.526031494141;116;211.752075195313;116;194.761306762695;116;204.698959350586;116;813.927551269531;116;768.642517089844;116;817.060852050781;116;816.167053222656;116;781.573608398438;116;816.820678710938;116;2016.86645507813;116;2026.1005859375;116;2012.54870605469;116;2028.95422363281;116;2036.7431640625;116;2013.61010742188;116;3213.22094726563;116;3220.10961914063;116;3173.1064453125;116;3207.58056640625;116;3203.4638671875;116;3165.31762695313;116;3614.81298828125;116;3593.88598632813;116;3615.76220703125;116;3609.3046875;116;3618.88842773438;116;3604.8701171875;116;4024.33203125;116;4043.8994140625;116;4006.65893554688;116;4016.2373046875;116;4039.40209960938;116;3995.4580078125;116;4805.73974609375;116;4809.45263671875;116;4780.60693359375;116;4723.68017578125;116;4808.29833984375;116;4710.5966796875
117;211.336166381836;117;194.364685058594;117;204.378784179688;117;211.803817749023;117;194.830642700195;117;204.762176513672;117;816.543090820313;117;767.339660644531;117;816.285705566406;117;815.346008300781;117;780.936706542969;117;814.164916992188;117;2031.14636230469;117;2023.61987304688;117;2010.11462402344;117;2030.81970214844;117;2038.21606445313;117;2012.40014648438;117;3212.53833007813;117;3212.330078125;117;3173.1064453125;117;3207.58056640625;117;3203.4638671875;117;3161.87475585938;117;3614.81298828125;117;3623.58032226563;117;3613.20458984375;117;3606.119140625;117;3615.88452148438;117;3607.48950195313;117;4027.32177734375;117;4043.2451171875;117;4009.7177734375;117;4011.81518554688;117;4034.14819335938;117;3995.4580078125;117;4792.60009765625;117;4808.69921875;117;4790.17822265625;117;4735.1806640625;117;4821.09619140625;117;4710.20263671875
118;211.359680175781;118;194.458465576172;118;204.494384765625;118;211.713317871094;118;194.732864379883;118;204.742233276367;118;815.774536132813;118;777.799438476563;118;817.629516601563;118;814.8876953125;118;780.339172363281;118;811.085021972656;118;2032.98583984375;118;2035.34204101563;118;2016.72729492188;118;2029.48425292969;118;2036.38244628906;118;2013.8349609375;118;3212.53833007813;118;3209.66870117188;118;3172.35180664063;118;3206.92602539063;118;3202.33544921875;118;3167.45727539063;118;3611.447265625;118;3624.67822265625;118;3613.20458984375;118;3608.64990234375;118;3619.43994140625;118;3608.1748046875;118;4025.06591796875;118;4042.22900390625;118;4007.74560546875;118;4014.20629882813;118;4035.95068359375;118;3989.509765625;118;4805.59423828125;118;4805.98486328125;118;4788.0380859375;118;4736.9091796875;118;4823.29248046875;118;4708.21630859375
