% Column 0: Length, mm
% Column 1: |B|, Tesla
0.00000000e+000	5.81415071e-001	
2.12096271e-001	5.81158356e-001	
4.24192541e-001	5.80956925e-001	
6.36288812e-001	5.80810840e-001	
8.48385083e-001	5.80720140e-001	
1.06048135e+000	5.80684852e-001	
1.27257762e+000	5.80704986e-001	
1.48467390e+000	5.80780537e-001	
1.69677017e+000	5.80911483e-001	
1.90886644e+000	5.81097786e-001	
2.12096271e+000	5.81339393e-001	
2.33305898e+000	5.81636235e-001	
2.54515525e+000	5.81988228e-001	
2.75725152e+000	5.82395271e-001	
2.96934779e+000	5.82740672e-001	
3.18144406e+000	5.82270493e-001	
3.39354033e+000	5.81856099e-001	
3.60563660e+000	5.81497610e-001	
3.81773287e+000	5.81195130e-001	
4.02982914e+000	5.80948745e-001	
4.24192541e+000	5.80758528e-001	
4.45402169e+000	5.80624533e-001	
4.66611796e+000	5.80546799e-001	
4.87821423e+000	5.80525349e-001	
5.09031050e+000	5.80560190e-001	
5.30240677e+000	5.80651310e-001	
5.51450304e+000	5.80798685e-001	
5.72659931e+000	5.81002270e-001	
5.93869558e+000	5.81127965e-001	
6.15079185e+000	5.80875097e-001	
6.36288812e+000	5.80676747e-001	
6.57498439e+000	5.80532970e-001	
6.78708066e+000	5.80443807e-001	
6.99917693e+000	5.80409283e-001	
7.21127320e+000	5.80429408e-001	
7.42336948e+000	5.80504176e-001	
7.63546575e+000	5.80633567e-001	
7.84756202e+000	5.80817543e-001	
8.05965829e+000	5.81056053e-001	
8.27175456e+000	5.81349030e-001	
8.48385083e+000	5.81696391e-001	
8.69594710e+000	5.82098039e-001	
8.90804337e+000	5.82204881e-001	
9.12013964e+000	5.81731024e-001	
9.33223591e+000	5.81313701e-001	
9.54433218e+000	5.80953033e-001	
9.75642845e+000	5.80649126e-001	
9.96852472e+000	5.80402069e-001	
1.01806210e+001	5.80211935e-001	
1.03927173e+001	5.80078779e-001	
1.06048135e+001	5.80002642e-001	
1.08169098e+001	5.79983545e-001	
1.10290061e+001	5.80021494e-001	
1.12411023e+001	5.80116478e-001	
1.14531986e+001	5.80268469e-001	
1.16652949e+001	5.80477422e-001	
1.18773912e+001	5.80461189e-001	
1.20894874e+001	5.80184204e-001	
1.23015837e+001	5.79960961e-001	
1.25136800e+001	5.79791522e-001	
1.27257762e+001	5.79675933e-001	
1.29378725e+001	5.79614228e-001	
1.31499688e+001	5.79606423e-001	
1.33620651e+001	5.79652521e-001	
1.35741613e+001	5.79752508e-001	
1.37862576e+001	5.79906358e-001	
1.39983539e+001	5.80114026e-001	
1.42104501e+001	5.80375455e-001	
1.44225464e+001	5.80690573e-001	
1.46346427e+001	5.81059293e-001	
1.48467390e+001	5.80880048e-001	
1.50588352e+001	5.80311576e-001	
1.52709315e+001	5.79764927e-001	
1.54830278e+001	5.79240163e-001	
1.56951240e+001	5.78737344e-001	
1.59072203e+001	5.78256526e-001	
1.61193166e+001	5.77797765e-001	
1.63314128e+001	5.77361114e-001	
1.65435091e+001	5.76946621e-001	
1.67556054e+001	5.76554336e-001	
1.69677017e+001	5.76184304e-001	
1.71797979e+001	5.75836567e-001	
1.73918942e+001	5.75511167e-001	
1.76039905e+001	5.75208140e-001	
1.78160867e+001	5.74771631e-001	
1.80281830e+001	5.74407139e-001	
1.82402793e+001	5.74198545e-001	
1.84523756e+001	5.74146018e-001	
1.86644718e+001	5.74249602e-001	
1.88765681e+001	5.74509212e-001	
1.90886644e+001	5.74924636e-001	
1.93007606e+001	5.75495538e-001	
1.95128569e+001	5.76221455e-001	
1.97249532e+001	5.77101803e-001	
1.99370494e+001	5.78135875e-001	
2.01491457e+001	5.79322849e-001	
2.03612420e+001	5.80661786e-001	
2.05733383e+001	5.82151639e-001	
2.07854345e+001	5.81013339e-001	
2.09975308e+001	5.79448657e-001	
2.12096271e+001	5.78043145e-001	
2.14217233e+001	5.76797968e-001	
2.16338196e+001	5.75714166e-001	
2.18459159e+001	5.74792650e-001	
2.20580122e+001	5.74034204e-001	
2.22701084e+001	5.73439474e-001	
2.24822047e+001	5.73008970e-001	
2.26943010e+001	5.72743062e-001	
2.29063972e+001	5.72641979e-001	
2.31184935e+001	5.72705809e-001	
2.33305898e+001	5.72934497e-001	
2.35426861e+001	5.73327844e-001	
2.37547823e+001	5.73630645e-001	
2.39668786e+001	5.73943109e-001	
2.41789749e+001	5.74276204e-001	
2.43910711e+001	5.74629892e-001	
2.46031674e+001	5.75004136e-001	
2.48152637e+001	5.75398897e-001	
2.50273599e+001	5.75814131e-001	
2.52394562e+001	5.76249795e-001	
2.54515525e+001	5.76705842e-001	
2.56636488e+001	5.77182223e-001	
2.58757450e+001	5.77678890e-001	
2.60878413e+001	5.78195788e-001	
2.62999376e+001	5.78732865e-001	
2.65120338e+001	5.79221650e-001	
2.67241301e+001	5.78723921e-001	
2.69362264e+001	5.78283291e-001	
2.71483227e+001	5.77899892e-001	
2.73604189e+001	5.77573837e-001	
2.75725152e+001	5.77305223e-001	
2.77846115e+001	5.77094131e-001	
2.79967077e+001	5.76940624e-001	
2.82088040e+001	5.76844748e-001	
2.84209003e+001	5.76806532e-001	
2.86329965e+001	5.76825986e-001	
2.88450928e+001	5.76903105e-001	
2.90571891e+001	5.77037867e-001	
2.92692854e+001	5.77230230e-001	
2.94813816e+001	5.77373819e-001	
2.96934779e+001	5.77090078e-001	
